OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1328,Frontera Clinicmenard,Other,,119 S Ellis,Menard,Menard,119 S Ellis,76859,30.908626,-99.787372,0,10,0,0,100,110,0,,,,04/14/2021      ,16:18:43        ,-99.787372,30.908626
1329,Generation Medical Clinic,Medical Practice,,11322 Bellaire Blvd #117,Houston,Harris,11322 Bellaire Boulevard,77072,29.7042776,-95.578357,0,0,0,0,15,15,0,(281) 879-1800,,,04/14/2021      ,07:08:38        ,-95.578357,29.704278
1330,JPS MAIN,Hospital,E,1500 S Main St, Fort Worth,Tarrant,"1500 S Main St, Fort Worth, TX, 76104",76104,32.727343,-97.326396,3000,1000,3000,1000,300,4300,4000,817-702-3431,,,04/16/2021      ,10:44:32        ,-97.326396,32.727343
1331,SISD Employee Health Clinic,Medical Practice,,Bob Mitchell,EL Paso,TX,11950 BOB MITCHELL,79936,31.7635532,-106.2774064,0,150,0,0,0,150,0,,,,04/16/2021      ,17:18:46        ,-106.277406,31.763553
1332,Ascension Medical Group Texas-Temple Pedi,Other,,,Temple,Bell,1905 Sw H K Dodgen Loop,76502,31.0729995657405,-97.3765474654855,0,60,0,0,0,60,0,254) 298-2400 ,,,04/15/2021      ,17:42:10        ,-97.376547,31.073
1333,Seymour Hospital Rural Health Clinic,Community Clinic,,201 Stadium Dr,Seymour,Baylor,201 Stadium Dr,76380,33.5900091396598,-99.2478079624697,0,200,0,200,0,200,200,(940) 889-5583,http://seymourhospital.com/,,04/16/2021      ,13:31:05        ,-99.247808,33.590009
1334,Dept of Public Health - Ector County / Odessa,Local Health Department,,221 N Texas,Odessa,Ector,221 N Texas,79761,31.846938143413,-102.367078830659,0,180,20,0,200,380,20,(432) 498-4141,http://www.co.ector.tx.us/,,04/14/2021      ,16:51:00        ,-102.367079,31.846938
1335,Bruce And Human Drug,Pharmacy,,"145 N 4th St,",Wills Point ,Van Zandt,"145 N 4th St, Wills Point, TX 75169",75169,32.709766008432,-96.0052330376098,0,50,0,0,0,50,0,+19038732538,https://www.vitals.com/pharmacy/bruce-and-human-drug-145-n-4th-st-wills-point-tx,,04/17/2021      ,14:22:53        ,-96.005233,32.709766
1336,MEMORIAL HOSPITAL - SEMINOLE,Hospital,B,209 Nw 8th St,Seminole,Gaines,209 Nw 8th St,79360,32.7216749837257,-102.653789875402,0,0,0,100,0,0,100,(432) 758-5811,http://www.seminolehospitaldistrict.com/,,04/16/2021      ,11:47:12        ,-102.65379,32.721675
1337,DSHS - Ballinger,Local Health Department,,2017 Hutchins Avenue,Ballinger,Runnels,2017 Hutchins Avenue,76821,31.7233451823558,-99.9607760726235,0,160,0,180,0,160,180,(325) 365-2564,,,04/15/2021      ,15:07:59        ,-99.960776,31.723345
1338,Lone Star Circle of Care at GISD-Richarte,Community Clinic,,North Austin Avenue,Georgetown,Williamson,"2295 North Austin Avenue, Georgetown, TX, USA",78626,30.6643683,-97.6659352,0,0,0,200,0,0,200,877-800-5722,www.lonestarcares.org,,04/16/2021      ,07:49:11        ,-97.665935,30.664368
1339,"SREEVANI KUNCHAM, MD,PA",Medical Practice,,"131 DEGAN AVE, STE 202",LEWISVILLE,Texas,"131 DEGAN AVE, STE 202",75057,33.0474372,-97.0075238,0,30,0,0,50,80,0,(972) 436-7424,,,04/17/2021      ,20:59:47        ,-97.007524,33.047437
1340,Davoodi Family Medicine,Other,,Churchill DR,Flower Mound,Denton,3051 Churchill Dr Ste 100,75022,33.03447,-97.07611,0,0,0,0,5,5,0,,,,04/17/2021      ,11:43:43        ,-97.07611,33.03447
1341,Trusted Medical Center at Mansfield,Hospital,E,1710 U.S. 287 Frontage Rd,Mansfield,Tarrant,"1710 U.S. 287 Frontage Road, Mansfield, TX, USA",76063,32.5906107,-97.1402284,0,0,0,0,40,40,0,,,,04/16/2021      ,09:55:28        ,-97.140228,32.590611
1342,Encompass Health Rehab Hospital of the Mid-Cities,Hospital,,2304 TX-121,Bedford,Tarrant,2304 State Hwy 121,75985,32.8451239,-97.1131424,0,206,0,324,0,206,324,(817) 684-2015,ashley.donahoe@encompasshealth.com,,04/16/2021      ,16:49:27        ,-97.113142,32.845124
1343,MEMORIAL HERMANN THE WOODLANDS,Hospital,Q,9250 Pinecroft Drive,Spring,Montgomery,9250 Pinecroft Drive,77380,30.1743489784069,-95.4561125745322,0,0,2340,0,0,0,2340,(713) 897-2300, https://www.memorialhermann.org/locations/woodlands,,04/15/2021      ,12:24:16        ,-95.456113,30.174349
1344,Sterling County,Other,,304 4th Street,Sterling City,,"304 4th Street Sterling City, TX 76951",76951,31.83627,-100.98184,0,0,0,53,0,0,53,,,,04/16/2021      ,15:34:01        ,-100.98184,31.83627
1345,Brookshire Brothers Pharmacy 89,Other,,421 South Main,Lumberton,,"421 South Main Lumberton, TX 77657",77657,30.24921,-94.19709,0,0,0,0,100,100,0,,,,04/17/2021      ,14:12:00        ,-94.19709,30.24921
1346,Vida Y Salud Health Systems Inc,Other,,S Cesar Chavez Ave,Crystal City,Zavala,308 S Cesar Chavez Ave,78839,28.676338956399,-99.8240437308665,0,50,0,10,0,50,10,,,,04/16/2021      ,09:00:48        ,-99.824044,28.676339
1347,TEXAS CHILDREN'S WOODLANDS (LEVEL IV),Hospital,Q,17600 Interstate 45 S,Conroe,Montgomery,17600 Interstate 45 S,77384,30.2010274446573,-95.4558475387547,0,0,447,101,0,0,548,(936) 267-5000,http://www.texaschildrens.org/woodlands,,04/17/2021      ,07:41:53        ,-95.455848,30.201027
1348,Memorial Medical Clinic,Community Clinic,,1016 N Virgnia,Port Lavaca,Calhoun,1016 N Virgnia,77979,28.622644622264,-96.6329504789459,0,200,0,0,0,200,0,(361) 552-6713,http://mmcportlavaca.com/,,04/15/2021      ,07:57:10        ,-96.63295,28.622645
1349,Baylor College Of Medicine,Other,,6620 Main Street,Houston,Harris,6620 Main Street,77030,29.7091518434274,-95.4027741660378,3554,0,2083,109,0,3554,2192,(713) 798-4951,https://www.bcm.edu/,,04/17/2021      ,07:58:21        ,-95.402774,29.709152
1350,First Lone Star Pharmacy Group LLC,Other,,906 Ne Big Bend Trail,Glen Rose,,906 NE BIG BEND TRAIL Glen Rose 76043,76043,32.24268,-97.74786,0,0,0,10,100,100,10,,,,04/16/2021      ,08:02:05        ,-97.74786,32.24268
1351,Wise Health Clinic Boyd,Medical Practice,,133 North Fm 730,Boyd,Wise,133 North Fm 730,76023,33.0807045861524,-97.5574734702507,0,0,0,0,45,45,0,(940) 433-2151,https://www.wisehealthclinics.com/locations/whc-primary-care-boyd/,,04/16/2021      ,07:06:12        ,-97.557473,33.080705
1352,Christus Spohn Health System - Alice,Vaccine Hub,U,2500 E Main St,Alice,Jim Wells,2500 E Main St,78332,27.7645552490032,-98.0449535405211,2340,0,3006,0,0,2340,3006,877-335-5746,https://www.christushealth.org/vaccine,,04/15/2021      ,21:46:28        ,-98.044954,27.764555
1353,Kelsey-Seybold Clinic Sienna Plantation,Medical Practice,,7010 Hwy 6,Missouri City,Fort Bend,7010 Highway 6,77459,29.5556655,-95.5566008,0,0,0,0,230,230,0,(713) 442-6742,,,04/16/2021      ,20:27:20        ,-95.556601,29.555666
1354,DRIVEN MD PLLC,Medical Practice,E,5729 Lebanon Rd Ste 144,Frisco,Collin,5729 Lebanon Rd Ste 144,75034,33.1171882446469,-96.8389548532847,0,36,0,0,0,36,0,2144940177,,,04/16/2021      ,11:34:07        ,-96.838955,33.117188
1355,Albrecht's Pharmacy,Pharmacy,,506 West 5TH St,Clifton,TX,506 West 5th St.,76634,31.7825502433757,-97.5760393436894,0,0,0,0,5,5,0,(254) 675-8398,ADMN@ALBRECHTSPHARMACY.COM,,04/16/2021      ,12:59:20        ,-97.576039,31.78255
1356,AUSTIN REGIONAL CLINIC - DRIPPING SPRINGS,Medical Practice,,Bldg 1,Dripping Springs,Hays,27600 RR 12 ,78620,29.9903263,-97.873107,0,0,0,0,470,470,0,(512) 829-9118,,,04/16/2021      ,10:40:21        ,-97.873107,29.990326
1357,Murphy Fire-Rescue,Other,E,206 N. Murphy Rd. ,Murphy,Collin,206 N. Murphy Rd.,75094,33.0171885,-96.6110454,0,21,0,0,0,21,0,,,,04/15/2021      ,17:28:35        ,-96.611045,33.017189
1358,HENDRICK MEDICAL CENTER BROWNWOOD,Hospital,D,1501 Burnett Rd,Brownwood,Brown,"1501 Burnet Rd, Brownwood, TX, 76801",76801,31.67741,-98.99345,0,0,0,0,400,400,0,(325) 646-8541,https://www.hendrickmedicalclinic.com/medicalclinic/medical-clinic-brownwood/?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,,04/16/2021      ,15:54:31        ,-98.99345,31.67741
1359,Walgreens Pharmacy 04999,Pharmacy,,,Huntsville,,1570 11TH ST,77340,30.7241477376903,-95.5399838837543,66,0,0,0,100,166,0,(936) 291-6764,https://www.walgreens.com/locator/walgreens-1570+11th+st-huntsville-tx-77340/id=4999,,04/15/2021      ,15:24:51        ,-95.539984,30.724148
1360,Topline Pharmacy,Pharmacy,J,4400 W Loop 250 N Ste 102,Midland,Midland,4400 W Loop 250 N Ste 102,79707,32.0292953812076,-102.146422172964,0,160,0,0,0,160,0,432-287-5620,,,04/16/2021      ,17:13:42        ,-102.146422,32.029295
1361,TEXOMA MEDICAL CENTER,Hospital,E,5016 S Us Highway 75,Denison,Grayson,5016 S Us Highway 75,75020,33.7106999120257,-96.5872473905731,1000,0,1000,0,0,1000,1000,(903) 416-4000,https://www.texomamedicalcenter.net/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage,,04/15/2021      ,14:36:36        ,-96.587247,33.7107
1362,Texoma Hospital Partners LLC,Hospital,,1810 US-82,Sherman,Sherman,"1810 US-82, Sherman, TX 76240",75092,33.642267,-97.12656,0,0,0,0,10,10,0,(903) 870-2600,,,04/17/2021      ,08:53:52        ,-97.12656,33.642267
1363,Centro De Salud Familiar La Fe Westway,Other,,1713 Banker Rd,Canutillo,El Paso,"1713 Banker Rd, Canutillo, TX, USA",79835,31.9615235,-106.569364,0,0,0,200,295,295,200,,,,04/16/2021      ,10:02:47        ,-106.569364,31.961524
1364,Austin Regional Clinic Round Rock,Medical Practice,,940 Hesters Crossing Rd,Round Rock,Williamson,940 Hesters Crossing Rd,78681,30.4844565133027,-97.6891985152333,0,20,0,0,0,20,0,(512) 244-9024,https://www.austinregionalclinic.com/clinics/arc-round-rock?utm_source=online-directory&utm_campaign=yext&utm_content=location-rr,,04/16/2021      ,08:02:44        ,-97.689199,30.484457
1365,Wise Health Clinics Family And Sports Medicine Decatur,Medical Practice,,,Decatur,Texas,2301 S. Fm 51,76234,32.7961616,-97.7890257,0,0,0,0,75,75,0,,,,04/16/2021      ,07:07:04        ,-97.789026,32.796162
1366,Davam Urgent Care - Giddings,Medical Practice,O,2454 East Austin Street,Giddings,Lee,2454 East Austin Street,78942,30.1786687,-96.9141839,0,70,0,0,0,70,0,979-542-2273,,,04/17/2021      ,09:09:37        ,-96.914184,30.178669
1367,Lake Whitney Medical Clinic,Community Clinic,M,202 E Jefferson Ave,Whitney,Hill,202 E Jefferson Ave,76692,31.951685,-97.319866,0,630,0,0,0,630,0,,,,04/16/2021      ,06:26:03        ,-97.319866,31.951685
1368,Austin Regional Clinic - Buda,Medical Practice,,3420 Fm 967 Ste B100,Buda,Hays,3420 Fm 967 Ste B100,78610,30.0964462778478,-97.8787437444237,0,0,0,0,295,295,0,(737) 404-0347,https://www.austinregionalclinic.com/clinics/arc-buda,,04/14/2021      ,07:28:21        ,-97.878744,30.096446
1369,BRC Healthcare Corporation,Medical Practice,,11503 Parsons Road,Manor,,11503 Parsons Road,78653,30.315705,-97.5142543,0,0,0,0,5,5,0,(512) 278-4550,,,04/15/2021      ,10:12:24        ,-97.514254,30.315705
1370,AUSTIN REGIONAL CLINIC - WILSON PARKE,Medical Practice,,Ste 150 ,Austin,Travis,11714 Wilson Parke Ave,78726,29.9903263,-97.873107,0,90,0,0,0,90,0,(737) 247-7200,,,04/16/2021      ,17:09:45        ,-97.873107,29.990326
1371,COOK CHILDRENS MEDICAL CENTER,Hospital,E,801 7th Ave,Fort Worth,Tarrant,801 7th Ave,76104,32.737167590641,-97.3419946885399,14,104,14,104,0,118,118,(682) 885-4000,https://cookchildrens.org/medical-center/?utm_source=google&utm_medium=OrganicSearch&utm_campaign=yext,,04/16/2021      ,09:28:57        ,-97.341995,32.737168
1372,Dow Occupational Health,Other,,2301 N Brazosport Blvd B1820,Freeport,Brazoria,"2301 N Brazosport Blvd B1820 Freeport, TX",77541,28.98225,-95.37679,0,260,0,0,195,455,0,,,,04/16/2021      ,07:31:54        ,-95.37679,28.98225
1373,HOUSTON METHODIST HOSPITAL,Vaccine Hub,Q,6565 Fannin St,Houston,Harris,"6565 Fannin St, Houston, TX, 77030",77030,29.704584,-95.40466,0,0,0,0,0,0,0,281-626-5551,https://www.houstonmethodist.org/texas-vaccine-hub/,,04/17/2021      ,13:14:59        ,-95.40466,29.704584
1374,St Hope Foundation Inc,Community Clinic,,6800 West Loop S Ste 560,Bellaire,Harris,6800 West Loop S Ste 560,77401,29.7053143759261,-95.4597578154058,0,80,0,500,0,80,500,(713) 778-1300,https://offeringhope.org/,,04/16/2021      ,09:11:27        ,-95.459758,29.705314
1375,St Hope Foundation Of Dickinson,Other,,Medical Park Blvd,Dickinson,Galveston,3750 Medical Park Blvd Ste 150,77539,29.4464118676685,-95.0790150192117,0,270,0,0,0,270,0,,,,04/16/2021      ,09:25:56        ,-95.079015,29.446412
1376,Happy Pharmacy,Other,, State Hwy 121,Carrollton,Denton,4070 State Hwy 121 Carrollton 75010,75010,33.0197177959971,-96.9323983029323,0,0,0,0,50,50,0,(469) 599-4242,,,04/12/2021      ,19:22:55        ,-96.932398,33.019718
1377,Amarillo Medical Specialists Llp,Medical Practice,,1215 S Coulter St Ste 400,Amarillo,Potter,1215 S Coulter St Ste 400,79106,35.2025857167135,-101.921848752967,0,1320,0,0,0,1320,0,(806) 358-8331,http://www.amarillomed.com/,,04/15/2021      ,09:58:34        ,-101.921849,35.202586
1378,Providence Health Center,Vaccine Hub,M,6901 Medical Pkwy,Waco,McLennan,6901 Medical Pkwy,76712,31.5139470908391,-97.198239517025,0,0,780,0,0,0,780,254-751-4000,https://www.healthcare.ascension.org,,04/15/2021      ,09:00:59        ,-97.19824,31.513947
1379,ARC Center Street,Other,,,Kyle ,,22420 INTERSTATE 35 STE 203 Kyle 78640,78640,29.9905678827077,-97.8731499183705,0,0,0,0,705,705,0,,,,04/16/2021      ,11:00:21        ,-97.87315,29.990568
1380,Austin Regional Clinic Georgetown,Medical Practice,,940 W. University Ave Ste. 101,Georgetown,TEXAS,940 W. University Ave. Ste. 101,78626,30.632328,-97.6877467,0,7,0,0,0,7,0,,,,04/17/2021      ,08:50:13        ,-97.687747,30.632328
1381,Cerner Health Connections,Other,,Farm Rd 3129,Queen City,Cass,9978 Farm Rd 3129,75572,33.2554774609757,-94.0735261731225,0,0,0,30,0,0,30,,,,04/15/2021      ,13:48:17        ,-94.073526,33.255477
1382,WISE HEALTH CLINICS BRIDGEPORT,Medical Practice,,,BRIDGEPORT,TX,2202 US HIGHWAY 380 STE 112,76426,33.22145,-97.7440044,0,0,0,0,85,85,0,,,,04/16/2021      ,07:08:22        ,-97.744004,33.22145
1383,South Arlington Dialysis,Other,,3415 S Cooper St suite 118,Arlington,Tarrant,"3415 South Cooper Street, Arlington, TX, USA",76015,32.6900438,-97.1279458,0,110,0,0,15,125,0,,,,04/17/2021      ,12:39:58        ,-97.127946,32.690044
1384,Clinics Of North Texas,Other,,501 Midwestern Pkwy E,Wichita Falls,Wichita,501 Midwestern Pkwy E,76302,33.8759824931042,-98.4776320115093,0,100,0,0,2135,2235,0,(940) 766-3551,http://clinicsofnorthtexas.com/,,04/17/2021      ,07:24:32        ,-98.477632,33.875982
1385,Zapata Primary Care - Zapata 1,Medical Practice,,US Hwy 83,Zapata,Zapata,105 S US 83,78076,26.896284,-99.263914,0,250,0,380,255,505,380,956-750-3429,,,04/17/2021      ,09:18:17        ,-99.263914,26.896284
1386,McMullen Community Health Center,Community Clinic,U,203 Hackberry St,Tilden,McMullen,203 Hackberry St,78072,28.45992972,-98.55047943,0,200,0,100,0,200,100,361-274-3690,www.atascosahealthcenter.org,,04/16/2021      ,09:10:05        ,-98.550479,28.45993
1387,PARKVIEW REGIONAL HOSPITAL,Pharmacy,M,600 S Bonham St,Mexia,Limestone,600 S Bonham St,76667,31.6750262732036,-96.4799610415846,0,0,0,10,0,0,10,(254) 562-5332,http://www.parkviewregional.com/,,04/17/2021      ,08:56:43        ,-96.479961,31.675026
1388,Ascension Seton Luling Internal Medicine,Other,,130 Hays St,Luling,Caldwell,130 Hays St Suite D,78648,29.6733307510561,-97.6543538850173,0,0,0,100,0,0,100,(830) 875-7078,RHCMU@ASCENSION.ORG,,04/16/2021      ,07:44:04        ,-97.654354,29.673331
1389,Parker County Hospital District,Vaccine Hub,,1130 Pecan Dr,Weatherford,Parker,1130 Pecan Dr,76086,32.7472989091189,-97.7847971857341,2215,0,2541,0,0,2215,2541,(817) 341-2520,http://www.pchdtx.org/,,04/16/2021      ,08:30:32        ,-97.784797,32.747299
1390,Cleveland E Odom,Other,,5516 Lockwood Dr,Houston,HARRIS,5516 Lockwood Dr,77026,29.810566,-95.317035,0,172,0,101,0,172,101,,,,04/16/2021      ,16:13:57        ,-95.317035,29.810566
1391,COON MEMORIAL HOSPITAL,Vaccine Hub,A,1411 Denver Ave,Dalhart,Dallam,"1411 Denver Ave, Dalhart, TX, 79022",79022,36.090281,-102.60769,2000,0,2000,0,0,2000,2000,(806) 244-4571,https://dhchd.org/services/hospital/,,04/13/2021      ,13:40:49        ,-102.60769,36.090281
1392,The University Of Texas At San Antonio,Other,,One Utsa Circle,San Antonio,Bexar,One Utsa Circle,78249,29.5849935326181,-98.6172363647335,0,0,0,0,300,300,0,,,,04/16/2021      ,08:19:45        ,-98.617236,29.584994
1393,Tarleton State University Student Health,Other,,201 N Saint Felix,Stephenville,Erath,201 N Saint Felix,76401,32.213681291312,-98.2211443884828,0,250,0,10,200,450,10,+12549689044,https://www.tarleton.edu/counseling/,,04/15/2021      ,15:45:57        ,-98.221144,32.213681
1394,THOP - MEMORIAL CAMPUS,Pharmacy,I,2001 N Oregon St,El Paso,El Paso,2001 N Oregon St,79902,31.7712906290641,-106.499492966803,0,0,0,0,235,235,0,(915) 577-6011,https://www.thehospitalsofprovidence.com/locations/detail/memorial-campus/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-thop-memorial-campus&utm_medium=google-local,,04/15/2021      ,14:30:45        ,-106.499493,31.771291
1395,Next Level Urgent Care Tanglewood,Other,,5749 San Felipe Street,Houston,Harris,5749 San Felipe Street,77057,29.7499703707871,-95.478088164459,1608,610,0,430,0,2218,430,(281) 783-8162,https://www.nextlevelurgentcare.com/locations/tanglewood/?utm_source=TanglewoodGMB&utm_medium=organic.aspx,,04/16/2021      ,22:36:56        ,-95.478088,29.74997
1396,Best Value Waddy Pharmacy,Pharmacy,,106 SW 6th Ave,Mineral Wells,Palo Pinto,106 SW 6th Ave,76067,32.8087239,-98.1197365,0,0,0,0,100,100,0,,,,04/17/2021      ,20:41:52        ,-98.119736,32.808724
1397,Next Level Urgent Care Hattie Mae,Other,,4400 West 18th Street,Houston,Harris,4400 West 18th Street,77091,29.8016274533244,-95.454337035983,0,0,5004,0,0,0,5004,(281) 869-3630,http://www.houstonisd.org/hisd,,04/16/2021      ,22:35:41        ,-95.454337,29.801627
1398,SETON EDGAR B. DAVIS HOSPITAL,Hospital,O,130 Hays St,Luling,Caldwell,130 Hays St,78648,29.6726174744185,-97.6534823037936,0,30,0,250,100,130,250,(830) 875-7000,https://healthcare.ascension.org/Locations/Texas/TXAUS/Luling-Ascension-Seton-Edgar-B-Davis,,04/16/2021      ,08:16:31        ,-97.653482,29.672617
1399,Carrizo Springs Kidney Disease Clinic,Community Clinic,,South 7th Street,Carrizo Springs,Dimmit,409 South 7th Street,78834,28.5189497874269,-99.8624319741945,0,0,0,0,100,100,0,,,,04/15/2021      ,10:52:04        ,-99.862432,28.51895
1400,Colorado County EMS,Other,,Radio Ln,Columbus,Colorado,305 RADIO LN # 101,78934,29.7030659,-96.5746581,0,0,0,30,0,0,30,979-732-2188,,,04/15/2021      ,17:20:52        ,-96.574658,29.703066
1401,Jeff Davis County Ambulance,Other,,200 Court Ave,Fort Davis,Jeff Davis County,"200 Court Ave, Fort Davis, TX, USA",79734,30.5887558,-103.8960134,0,60,0,80,0,60,80,,,,04/16/2021      ,11:19:34        ,-103.896013,30.588756
1402,Breckenridge Medical Center,Community Clinic,,101 S Hartford St,Breckenridge,Stephens,101 S Hartford St,76424,32.7551604354545,-98.8865226222606,0,0,0,60,0,0,60,(254) 559-3363,http://www.smhtx.com/staff/,,04/15/2021      ,09:07:13        ,-98.886523,32.75516
1403,Fox Rural Health Clinic,Community Clinic,,901 Hwy 83,Childress,Childress,1001 US Highway 83 North,79201,34.4373750547743,-100.225908684172,0,0,0,160,50,50,160,(940) 937-3636,http://www.childresshospital.com/fox_health_clinic.htm,,04/17/2021      ,09:01:38        ,-100.225909,34.437375
1404,Walgreens Pharmacy 09410,Other,,1007 E Tyler St,Athens,Henderson,1007 E Tyler St,75751,32.2064988099534,-95.837747415469,0,10,0,0,0,10,0,+19036750235,https://www.walgreens.com/locator/walgreens-1007+e+tyler+st-athens-tx-75751/id=9410,,04/15/2021      ,11:52:20        ,-95.837747,32.206499
1405,Medina County Health Unit,Local Health Department,,3103 Ave G,Hondo,Medina,3103 Ave G,78861,29.33531905,-99.13550848,0,440,0,200,0,440,200,,,,04/16/2021      ,08:02:53        ,-99.135508,29.335319
1406,Longview Wellness Center,Community Clinic,,705 E Marshall Ave,Longview,Gregg,705 E Marshall Ave,75601,32.5028973782914,-94.7304037933845,0,400,0,20,0,400,20,(903) 758-2610,http://www.wellnesspointe.org/,,04/16/2021      ,15:14:12        ,-94.730404,32.502897
1407,Project Vida Health Center,Other,,561 S Knox,Fort Hancock,Hudspeth,561 S Knox,79839,31.2949658138598,-105.849109938386,0,130,0,30,185,315,30,915-769-1079,,,04/16/2021      ,08:30:58        ,-105.84911,31.294966
1408,Texas Wellmed Clinic Pllc,Medical Practice,Q,12246 Queenston Blvd,Houston,Harris,12246 Queenston Blvd STE A,77095,29.9466955,-95.6739674,0,0,0,0,336,336,0,(281) 246-4668,,,04/12/2021      ,16:12:08        ,-95.673967,29.946696
1409,AT&T Stadium - Community Vaccination Center,Community Vaccination Center,,1 AT&T Way,Arlington,Tarrant,"1 AT&T Way, Arlington, TX 76011",76011,32.7472708847747,-97.0944724598681,2147,0,0,0,13761,15908,0,,,,04/17/2021      ,16:21:51        ,-97.094472,32.747271
1410,Wellness Pointe - Mount Pleasant,Medical Practice,F,2015 Mulberry Ave Ste 250,Mount Pleasant,Titus,2015 Mulberry Ave Ste 250,75455,33.1758774,-94.973087,0,110,0,10,0,110,10,,,,04/16/2021      ,13:23:12        ,-94.973087,33.175877
