OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
2368,El Indio Hwy Clinic,Community Clinic,,4018 El Indio Highway,Eagle Pass,Maverick,4018 El Indio Highway,78852,28.6742286191667,-100.459609711757,0,0,0,0,200,(830) 872-3460,https://umchealth.com/El-Indio-Hwy-Clinic,,02/02/2021      ,10:25:40        ,-100.45961,28.674229
2369,DSHS Goliad,Other,,329 W Franklin St,Goliad,Goliad,"329 West Franklin Street, Goliad, TX, USA",77963,28.6666252,-97.3958532,0,0,0,0,600,361-645-2595,,,03/08/2021      ,12:00:16        ,-97.395853,28.666625
2370,Ep Family Doctor,Other,,2270 Joe Battle Suite Mn,El Paso,El Paso,2270 Joe Battle Suite Mn,79938,31.7833650539552,-106.267592648366,0,0,0,0,1000,(915) 855-7000,,,03/04/2021      ,08:45:39        ,-106.267593,31.783365
2371,Lone Star Circle Of Care  At The University Of Houston,Other,,,Houston,Harris,4849 Calhoun Road,77204,29.71953,-95.33868,0,80,0,80,600,877-800-5722,www.lonestarcares.org,,03/08/2021      ,08:40:54        ,-95.33868,29.71953
2372,Lake Aire Med Ctr Sr Health Wellness,Other,,2423 Williams Dr,Georgetown,Williamson,2423 Williams Dr Ste 113,78628,30.65988,-97.68933,0,100,0,100,500,877-800-5722,www.lonestarcares.org,,03/08/2021      ,10:57:28        ,-97.68933,30.65988
2373,Walgreens Pharmacy 09205,Pharmacy,,1309 Highway 35 N,Rockport,Aransas,1309 Highway 35 N,78382,28.037247102725,-97.042524291688,0,0,0,0,600,(361) 790-8706,Walgreens.com/covid19vac,,03/04/2021      ,08:18:56        ,-97.042524,28.037247
2374,Walgreens Pharmacy 05921,Pharmacy,,1050 E Us Highway 377,Granbury,Hood,1050 E Us Highway 377,76048,32.4351169506253,-97.7736362990801,0,0,0,0,200,(817) 578-3120,Walgreens.com/covid19vac,,02/09/2021      ,19:18:00        ,-97.773636,32.435117
2375,Sunflower Rx,Pharmacy,,700 N Grant Ave Ste 150,Odessa,Ector,700 N Grant Ave Ste 150,79761,31.8505117251544,-102.371079471546,0,0,0,0,200,(432) 606-2394,https://www.sunflowerrx.com/,,03/08/2021      ,10:37:31        ,-102.371079,31.850512
2376,Super 1 Pharmacy 649,Pharmacy,,125 Hall Rd,Seagoville,Dallas,125 Hall Rd,75159,32.6491261895459,-96.5486245908615,0,0,0,0,200,(972) 287-1680,https://www.brookshires.com/covid-19-information,,03/08/2021      ,10:08:16        ,-96.548625,32.649126
2377,St Joseph Family Medicine Hearne,Medical Practice,,1643 N Market St,Hearne,Robertson,1643 N Market St,77859,30.898694827297,-96.6023431189101,0,0,0,0,200,(979) 279-9913,https://stjoseph.stlukeshealth.org/locations/primary-care-hearne?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStJosephandTexasA&MHealthNetworkPrimaryCareHearne&y_source=1_MTUxNjI2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,03/08/2021      ,06:45:27        ,-96.602343,30.898695
2378,Austin Regional Clinic Quarry Lake,Medical Practice,,4515 Seton Center Pkwy Ste 220,Austin,Travis,4515 Seton Center Pkwy Ste 220,78759,30.4010354950236,-97.7424770151178,0,0,0,0,2000,(512) 338-8388,https://www.austinregionalclinic.com/clinics/arc-quarry-lake?utm_source=online-directory&utm_campaign=yext&utm_content=location-ql,,03/05/2021      ,07:57:14        ,-97.742477,30.401035
2379,Austin Regional Clinic Pflugerville,Medical Practice,,15803 Windermere Dr Ste 103,Pflugerville,Travis,15803 Windermere Dr Ste 103,78660,30.4466213520668,-97.6483034533863,0,0,0,0,1000,(512) 989-2680,https://www.austinregionalclinic.com/clinics/arc-pflugerville?utm_source=online-directory&utm_campaign=yext&utm_content=location-pf,,02/14/2021      ,10:34:24        ,-97.648303,30.446621
2380,Centromed Maria Flores Castro Clinic,Other,,7315 S Loop 1604 W,Somerset,Atascosa,7315 S Loop 1604 W,78069,29.22851,-98.64575,0,0,0,0,300,(210) 922-7000,,,03/05/2021      ,07:34:34        ,-98.64575,29.22851
2381,Sugar Lakes Family Practice,Medical Practice,,16902 Southwest Fwy,Sugar Land,Fort Bend,16902 Southwest Fwy,77479,29.5886256968681,-95.6368574270811,0,0,0,0,1000,(281) 565-2800,https://sugarlakesfamilypractice.com/,,02/02/2021      ,00:00:00        ,-95.636857,29.588626
2382,Brookshire Brothers Pharmacy 74,Pharmacy,,1514 N Texana St,Hallettsville,Lavaca,1514 N Texana St,77964,29.4593505093173,-96.9398284596108,0,0,0,0,700,(361) 798-3229,https://www.brookshirebrothers.com/store-location/store-74,,03/06/2021      ,11:00:40        ,-96.939828,29.459351
2383,Uhs Harlandale Clinic,Other,,834 W Southcross Blvd Ste 1,San Antonio,Bexar,834 W Southcross Blvd Ste 1,78211,29.3681125293336,-98.5242379915548,0,0,0,0,300,(210) 358-7020,http://www.universityhealthsystem.com/locations/harlandale-school-based-clinic,,01/28/2021      ,20:03:43        ,-98.524238,29.368113
2384,The Health Center Of Helping Hands,Community Clinic,,401 W Rusk,Rockwall,Rockwall,401 W Rusk,75087,32.9307938561837,-96.4630472607273,0,90,0,90,3945,,,,03/08/2021      ,11:09:40        ,-96.463047,32.930794
2385,Combest Central Health Center,Community Clinic,,2424 50th St,Lubbock,Lubbock,2424 50th St,79412,33.5488075174154,-101.869748999304,0,0,0,0,600,(806) 743-9355,https://www.ttuhsc.edu/nursing/combest/,,03/08/2021      ,10:24:27        ,-101.869749,33.548808
2386,Super 1 Pharmacy 642,Pharmacy,,172 Centennial Pkwy,Tyler,Smith,172 Centennial Pkwy,75703,32.2528732531952,-95.3058547225342,0,0,0,0,200,(903) 525-6923,https://www.brookshires.com/covid-19-information,,03/05/2021      ,16:44:12        ,-95.305855,32.252873
2387,Super 1 Pharmacy 632,Pharmacy,,1800 South High,Longview,Gregg,1800 South High,75602,32.4714412840319,-94.7412054594648,0,0,0,0,200,(903) 234-2785,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:42:02        ,-94.741205,32.471441
2388,Super 1 Pharmacy 631,Pharmacy,,207 E End Blvd N,Marshall,Harrison,207 E End Blvd N,75670,32.5463575970202,-94.3501721156636,0,0,0,0,400,(903) 938-3096,https://www.brookshires.com/covid-19-information,,03/05/2021      ,21:00:53        ,-94.350172,32.546358
2389,Super 1 Pharmacy 630,Pharmacy,,100 N 15th St,Corsicana,Navarro,100 N 15th St,75110,32.0913726706482,-96.4693651425045,0,0,0,0,200,(903) 874-2152,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:25:50        ,-96.469365,32.091373
2390,Super 1 Pharmacy 625,Pharmacy,,113 N Northwest Loop 323,Tyler,Smith,113 N Northwest Loop 323,75702,32.3539564071009,-95.3434021283605,0,0,0,0,200,(903) 593-5369,https://www.brookshires.com/covid-19-information,,03/05/2021      ,18:07:13        ,-95.343402,32.353956
2391,Super 1 Pharmacy 615,Pharmacy,,4811 Wesley St,Greenville,Hunt,4811 Wesley St,75401,33.1218196652465,-96.1092525143683,0,0,0,0,300,(903) 454-8701,https://www.brookshires.com/covid-19-information,,03/06/2021      ,13:16:43        ,-96.109253,33.12182
2392,Super 1 Pharmacy 612,Pharmacy,,1217 E Marshall Ave,Longview,Gregg,1217 E Marshall Ave,75601,32.5046716595556,-94.7224978146714,0,0,0,0,200,(903) 753-1964,https://www.brookshires.com/covid-19-information,,02/12/2021      ,01:23:29        ,-94.722498,32.504672
2393,Super 1 Pharmacy 611,Pharmacy,,602 S Jefferson Ave,Mount Pleasant,Titus,602 S Jefferson Ave,75455,33.1518012719003,-94.9694802309246,0,0,0,0,400,(903) 575-1610,https://www.brookshires.com/covid-19-information,,03/06/2021      ,13:33:47        ,-94.96948,33.151801
2394,Super 1 Pharmacy 610,Pharmacy,,1105 E Gentry Pkwy,Tyler,Smith,1105 E Gentry Pkwy,75702,32.3620327479958,-95.2916686028666,0,0,0,0,200,(903) 535-9467,https://www.brookshires.com/covid-19-information,,02/11/2021      ,22:48:44        ,-95.291669,32.362033
2395,Brookshires Pharmacy 45,Pharmacy,,3354 Gilmer Rd,Longview,Gregg,3354 Gilmer Rd,75604,32.5468836476054,-94.7987007229292,0,0,0,0,200,(903) 297-6963,https://www.brookshires.com/covid-19-information,,03/07/2021      ,12:52:17        ,-94.798701,32.546884
2396,Super 1 Pharmacy 605,Pharmacy,,3828 Troup Hwy,Tyler,Smith,3828 Troup Hwy,75703,32.3088933258823,-95.268381496551,0,0,0,0,200,(903) 581-9666,https://www.brookshires.com/covid-19-information,,03/02/2021      ,17:07:58        ,-95.268381,32.308893
2397,Fresh By Brookshires Pharmacy 801,Pharmacy,,6991 Old Jacksonville Hwy,Tyler,Smith,6991 Old Jacksonville Hwy,75703,32.2715436072423,-95.339265742963,0,0,0,0,300,(903) 747-3508,https://www.brookshires.com/covid-19-information,,03/07/2021      ,18:58:40        ,-95.339266,32.271544
2398,Brookshires Pharmacy 109,Pharmacy,,609 Linda Drive,Daingerfield,Morris,609 Linda Drive,75638,33.0283330301885,-94.7216275216644,0,0,0,0,1000,(903) 645-4552,https://www.brookshires.com/covid-19-information,,03/07/2021      ,18:37:24        ,-94.721628,33.028333
2399,Brookshires Pharmacy 131,Pharmacy,,1325 W White St,Anna,Collin,1325 W White St,75409,33.3445646769105,-96.5658832604838,0,0,0,0,600,(972) 924-4220,https://www.brookshires.com/covid-19-information,,03/05/2021      ,19:08:13        ,-96.565883,33.344565
2400,Brookshires Pharmacy 130,Pharmacy,,590 W Main St,Hallsville,Harrison,590 W Main St,75650,32.5087342003867,-94.5893989757585,0,350,0,350,1400,(903) 668-1409,https://www.brookshires.com/covid-19-information,,03/06/2021      ,16:01:11        ,-94.589399,32.508734
2401,Brookshires Pharmacy 127,Pharmacy,,11205 N State Hwy 289,Pottsboro,Grayson,11205 N State Hwy 289,75076,33.7655343895984,-96.6808347617677,0,0,0,0,900,(903) 786-3150,https://www.brookshires.com/covid-19-information,,03/07/2021      ,09:55:16        ,-96.680835,33.765534
2402,Canadian Family Physicians,Community Clinic,,1010 S 4th St,Canadian,Hemphill,1010 S 4th St,79014,35.9040446932912,-100.387424845429,0,0,0,0,600,(806) 323-8882,http://hchdst.org/,,03/08/2021      ,08:17:26        ,-100.387425,35.904045
2403,Brookshires Pharmacy 126,Pharmacy,,501 E. Highway 199,Springtown,Parker,501 E. Highway 199,76082,32.962792,-97.676476,0,0,0,0,400,(817) 220-1178,https://www.brookshires.com/covid-19-information,,03/06/2021      ,12:57:18        ,-97.676476,32.962792
2404,Candelaria Medical Center,Community Clinic,,8269 N Loop Dr,El Paso,El Paso,8269 N Loop Dr,79907,31.7240649749173,-106.339786362993,0,0,0,0,200,(915) 591-1615,,,02/25/2021      ,09:40:48        ,-106.339786,31.724065
2405,Brookshires Pharmacy 125,Pharmacy,,511 N Stewart St,Azle,Tarrant,511 N Stewart St,76020,32.8928991606894,-97.5380666821907,0,0,0,0,400,(817) 444-0306,https://www.brookshires.com/covid-19-information,,03/04/2021      ,17:32:35        ,-97.538067,32.892899
2406,St Marks Medical Center,Hospital,,One St Marks Place,La Grange,Fayette,One St Marks Place,78945,29.9352441262152,-96.8771531138927,0,0,0,0,1700,(979) 242-2200,http://smmctx.org/,,02/11/2021      ,22:27:18        ,-96.877153,29.935244
2407,Brookshires Pharmacy 117,Pharmacy,,501 E Broadway St,Sweetwater,Nolan,501 E Broadway St,79556,32.4722473415123,-100.404088819113,0,0,0,0,600,(325) 236-6883,https://www.brookshires.com/covid-19-information,,03/05/2021      ,13:24:06        ,-100.404089,32.472247
2408,Bells Hill Community Clinic,Other,,911 S 20th St,Waco,McLennan,911 S 20th St,76706,31.53793,-97.13757,0,0,0,0,200,,,,03/06/2021      ,10:59:20        ,-97.13757,31.53793
2409,Coastal Health & Wellness,Other,,9850 Emmett F Lowry Expressway,Texas City,Galveston,9850 Emmett F Lowry Expressway,77591,29.4016752931727,-95.0189547349398,0,0,0,0,400,,,,02/26/2021      ,16:46:15        ,-95.018955,29.401675
2410,Ahf Pharmacy 2400,Pharmacy,,7777 Forest Lane,Dallas,Dallas,7777 Forest Lane,75230,32.9096896634018,-96.7733386330182,0,0,0,0,200,(972)383-1070,https://ahfbatonrouge.com/,,03/04/2021      ,11:47:37        ,-96.773339,32.90969
2411,Brookshires Pharmacy 108,Pharmacy,,105 E. Ovilla Road,Red Oak,Ellis,105 E. Ovilla Road,75154,32.530653,-96.818097,0,0,0,0,500,(972) 617-8570,https://www.brookshires.com/covid-19-information,,03/08/2021      ,07:56:42        ,-96.818097,32.530653
2412,Brookshires Pharmacy 99,Pharmacy,,1010 Avenue E,Cisco,Eastland,1010 Avenue E,76437,32.3852929903126,-98.9794330014751,0,0,0,0,500,(254) 442-2587,https://www.brookshires.com/covid-19-information,,03/06/2021      ,13:11:59        ,-98.979433,32.385293
2413,Brookshires Pharmacy 97,Pharmacy,,5118 E. I-20 Service Road-South,Aledo,Parker,5118 E. I-20 Service Road-South,76008,32.7338432859319,-97.6321276452542,0,0,0,0,200,(817) 441-5982,https://www.brookshires.com/covid-19-information,,03/05/2021      ,17:57:22        ,-97.632128,32.733843
2414,Brookshires Pharmacy 93,Pharmacy,,400 W Central Ave,Comanche,Comanche,400 W Central Ave,76442,31.8973625413595,-98.6074729722959,0,0,0,0,300,(325) 356-5276,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:53:57        ,-98.607473,31.897363
2415,Brookshires Pharmacy 92,Pharmacy,,900 Fm 3220,Clifton,Bosque,900 Fm 3220,76634,31.7929805637301,-97.5862312771314,0,0,0,0,400,(254) 675-3007,https://www.brookshires.com/pharmacy-wellness,,03/04/2021      ,17:31:41        ,-97.586231,31.792981
2416,Brookshires Pharmacy 90,Pharmacy,,100 Peplow Dr,Robinson,McLennan,100 Peplow Dr,76706,31.4794903429536,-97.1196499988852,0,0,0,0,200,(254) 662-6403,https://www.brookshires.com/covid-19-information,,02/13/2021      ,00:59:30        ,-97.11965,31.47949
2417,Brookshires Pharmacy 89,Pharmacy,,427 Pinson Road,Forney,Kaufman,427 Pinson Road,75126,32.754906,-96.4703,0,0,0,0,700,(972) 552-9573,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:07:00        ,-96.4703,32.754906
2418,Brookshires Pharmacy 87,Pharmacy,,8934 Hwy 34 South,Quinlan,Hunt,8934 Hwy 34 South,75474,32.9041288965923,-96.1280125912988,0,0,0,0,400,(903) 356-6020,https://www.brookshires.com/covid-19-information,,03/03/2021      ,19:15:56        ,-96.128013,32.904129
2419,Brookshires Pharmacy 84,Pharmacy,,703 Hwy 31 E,Chandler,Henderson,703 Hwy 31 E,75758,32.3097768203867,-95.4714771059675,0,0,0,0,700,(903) 849-4090,https://www.brookshires.com/pharmacy-wellness,,03/08/2021      ,06:23:38        ,-95.471477,32.309777
2420,Brookshires Pharmacy 79,Pharmacy,,1705 W Audie Murphy Pkwy,Farmersville,Collin,1705 W Audie Murphy Pkwy,75442,33.1588567808075,-96.3887366821937,0,0,0,0,600,(972) 782-8601,https://www.brookshires.com/covid-19-information,,03/04/2021      ,18:57:31        ,-96.388737,33.158857
2421,Brookshires Pharmacy 77,Pharmacy,,800 N Main St Ste A,Corsicana,Navarro,800 N Main St Ste A,75110,32.0997128738554,-96.4694653900666,0,0,0,0,200,(903) 874-1111,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:07:33        ,-96.469465,32.099713
2422,Brookshires Pharmacy 74,Pharmacy,,6410 Wesley St,Greenville,Hunt,6410 Wesley St,75402,33.1049429965694,-96.1096975096084,0,100,0,100,400,(903) 455-1076,https://www.brookshires.com/covid-19-information,,03/06/2021      ,18:00:25        ,-96.109698,33.104943
2423,Brookshires Pharmacy 73,Pharmacy,,675 E Sunset Blvd,Celina,Collin,675 E Sunset Blvd,75009,33.3136424949921,-96.7786270271887,0,0,0,0,600,(972) 382-3989,https://www.brookshires.com/covid-19-information,,03/05/2021      ,18:59:47        ,-96.778627,33.313642
2424,Brookshires Pharmacy 72,Pharmacy,,210 N Mccoy Blvd,New Boston,New Boston,210 N Mccoy Blvd,75570,33.4628308161455,-94.4083395574277,0,0,0,0,200,(903) 628-7459,https://www.brookshires.com/covid-19-information,,03/06/2021      ,12:28:00        ,-94.40834,33.462831
2425,Brookshires Pharmacy 70,Pharmacy,,213 North US Hwy 69,Bullard,Smith,213 North US Hwy 69,75757,32.1456169952385,-95.3158789758179,0,0,0,0,200,(903) 894-9648,https://www.brookshires.com/covid-19-information,,03/02/2021      ,20:38:34        ,-95.315879,32.145617
2426,Brookshires Pharmacy 69,Pharmacy,,1400 E Main St,Midlothian,Ellis,1400 E Main St,76065,32.4741511803463,-96.9770790622464,0,0,0,0,500,(972) 775-6878,https://www.brookshires.com/covid-19-information,,03/05/2021      ,18:32:25        ,-96.977079,32.474151
2427,Brookshires Pharmacy 68,Pharmacy,,210 S Seven Points Dr,Kemp,Henderson,210 S Seven Points Dr,75143,32.3184691473464,-96.2115966417878,0,0,0,0,700,(903) 432-2516,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:07:04        ,-96.211597,32.318469
2428,Brookshires Pharmacy 64,Pharmacy,,1200 S 3rd St,Mabank,Kaufman,1200 S 3rd St,75147,32.3530501557297,-96.1053701844564,0,0,0,0,1100,(903) 887-6011,https://www.brookshires.com/covid-19-information,,03/06/2021      ,16:24:34        ,-96.10537,32.35305
2429,Brookshires Pharmacy 61,Pharmacy,,601 Hwy 110 N,Whitehouse,Smith,601 Hwy 110 N,75791,32.234508,-95.228989,0,0,0,0,200,(903) 839-3715,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:31:40        ,-95.228989,32.234508
2430,Brookshires Pharmacy 8,Pharmacy,,747 Us Highway 259 N,Kilgore,Gregg,747 Us Highway 259 N,75662,32.388592,-94.867317,0,0,0,0,200,(903) 984-8639,https://www.brookshires.com/covid-19-information,,02/27/2021      ,17:58:21        ,-94.867317,32.388592
2431,Brookshires Pharmacy 60,Pharmacy,,502C E. Goode,Quitman,Wood,502C E. Goode,75783,32.7957802,-95.44676,0,0,0,0,500,(903) 763-1420,https://www.brookshires.com/covid-19-information,,03/05/2021      ,18:08:08        ,-95.44676,32.79578
2432,Brookshires Pharmacy 58,Pharmacy,,306 State Hwy 37 South,Mount Vernon,Franklin,306 State Hwy 37 South,75457,33.1499348509502,-95.2378629085436,0,0,0,0,600,(903) 537-2886,https://www.brookshires.com/covid-19-information,,03/06/2021      ,16:49:21        ,-95.237863,33.149935
2433,Brookshires Pharmacy 54,Pharmacy,,2228 Island Byu,Bonham,Fannin,2228 Island Byu,75418,33.6015030544517,-96.1742955515455,0,0,0,0,700,(903) 583-2887,https://www.brookshires.com/covid-19-information,,03/07/2021      ,21:46:02        ,-96.174296,33.601503
2434,Brookshires Pharmacy 53,Pharmacy,,120 S Waco St,Hillsboro,Hill,120 S Waco St,76645,32.0093199992596,-97.1302024354835,0,0,0,0,500,(254) 580-2953,https://www.brookshires.com/covid-19-information,,03/05/2021      ,17:02:48        ,-97.130202,32.00932
2435,Brookshires Pharmacy 52,Pharmacy,,1603 Culver St,Commerce,Hunt,1603 Culver Street,75428,33.2371158447287,-95.9043577294351,0,0,0,0,400,(903) 886-2867,https://www.brookshires.com/covid-19-information,,03/08/2021      ,09:46:04        ,-95.904358,33.237116
2436,Brookshires Pharmacy 51,Pharmacy,,100 Rice Rd,Tyler,Smith,100 Rice Rd,75703,32.294814536485,-95.30269189519,0,0,0,0,300,(903) 561-7943,https://www.brookshires.com/covid-19-information,,03/07/2021      ,22:51:16        ,-95.302692,32.294815
2437,Brookshires Pharmacy 50,Pharmacy,,200 W Us Highway 80,White Oak,Gregg,200 W Us Highway 80,75693,32.5209833041395,-94.8633375926239,0,0,0,0,200,(903) 297-9896,https://www.brookshires.com/covid-19-information,,02/10/2021      ,06:44:17        ,-94.863338,32.520983
2438,Brookshires Pharmacy 39,Pharmacy,,20100 Hwy 155 S,Flint,Smith,20100 Hwy 155 S,75762,32.1887165318193,-95.4361819175244,0,0,0,0,200,(903) 825-7418,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:50:00        ,-95.436182,32.188717
2439,Brookshires Pharmacy 36,Pharmacy,,1310 N Brazos St,Whitney,Hill,1310 N Brazos St,76692,31.9629672365092,-97.323494738584,0,0,0,0,500,(254) 694-4413,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:38:21        ,-97.323495,31.962967
2440,Brookshires Pharmacy 35,Pharmacy,,2235 S Washington St,Kaufman,Kaufman,2235 S Washington St,75142,32.5707507704246,-96.3137142063646,0,0,0,0,700,(972) 962-8547,https://www.brookshires.com/covid-19-information,,03/06/2021      ,16:10:05        ,-96.313714,32.570751
2441,Brookshires Pharmacy 33,Pharmacy,,205 W Frank St,Grand Saline,Van Zandt,205 W Frank St,75140,32.6735124842605,-95.7110608162876,0,200,0,200,600,(903) 962-4063,https://www.brookshires.com/covid-19-information,,03/08/2021      ,09:44:07        ,-95.711061,32.673512
2442,Brookshires Pharmacy 32,Pharmacy,,880 E State Highway 243,Canton,Van Zandt,880 E State Highway 243,75103,32.5462473242294,-95.850013241102,0,0,0,0,400,(903) 567-2403,https://www.brookshires.com/covid-19-information,,03/06/2021      ,15:52:52        ,-95.850013,32.546247
2443,Brookshires Pharmacy 31,Pharmacy,,1224 N Pacific St,Mineola,Wood,1224 N Pacific St,75773,32.6765049075133,-95.4846478418841,0,120,0,120,600,(903) 569-5504,https://www.brookshires.com/covid-19-information,,03/05/2021      ,17:43:16        ,-95.484648,32.676505
