OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE,MODERNA_AVAILABLE2,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,Total_Available,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
2145,Kelseyseybold Webster,Medical Practice,,1010 S Ponds Dr,Webster,Harris,1010 S Ponds Dr,77598,29.5467028485366,-95.1451053261503,0,0,0,420,0,420,420,1000,(713) 442-4300,https://www.kelsey-seybold.com/find-a-location/clear-lake-clinic,,01/27/2021      ,08:13:00        ,-95.145105,29.546703
2146,Jared Mataska Md,Medical Practice,,1339 East St,Graham,Young,1339 East St,76450,33.090698622675,-98.5843064815663,0,0,0,110,0,110,110,400,(940) 521-5500,http://gmahealthtx.com/,,01/27/2021      ,08:10:05        ,-98.584306,33.090699
2147,Kelsey Seybold Kingwood,Medical Practice,,25553 Us Highway 59,Porter,Montgomery,25553 Us Highway 59,77365,30.0773385344108,-95.2441602281423,0,0,0,570,0,570,570,1200,(713) 442-2100,https://www.kelsey-seybold.com/find-a-location/kingwood-clinic,,01/27/2021      ,09:09:51        ,-95.24416,30.077339
2148,Kelsey Seybold Ft Bend Diagnostic Ctr,Medical Practice,,11555 University Blvd,Sugar Land,Fort Bend,11555 University Blvd,77478,29.6106819154744,-95.6417237015634,0,0,0,450,0,450,450,1000,(713) 442-9100,https://www.kelsey-seybold.com/find-a-location/fort-bend-medical-and-diagnostic-center,,01/23/2021      ,17:17:17        ,-95.641724,29.610682
2149,Kelsey Seybold Clinickaty,Medical Practice,,22121 Fm 1093 Rd,Richmond,Fort Bend,22121 Fm 1093 Rd,77407,29.7007310063114,-95.7649315594532,0,0,0,440,0,440,440,1000,(713) 442-4100,https://www.kelsey-seybold.com/find-a-location/katy-clinic,,01/27/2021      ,07:50:09        ,-95.764932,29.700731
2150,Kelsey Seybold Clinic Houston 1,Medical Practice,,1111 Augusta Dr,Houston,Harris,1111 Augusta Dr,77057,29.7562374359724,-95.4826956966344,0,0,0,270,0,270,270,1000,(713) 442-0000,https://www.kelsey-seybold.com/,,01/27/2021      ,09:13:57        ,-95.482696,29.756237
2151,Pediatric Group Of Central El Paso Zar,Medical Practice,,1512 N Zaragoza Rd Ste A1,El Paso,El Paso,1512 N Zaragoza Rd Ste A1,79936,31.739885632005,-106.290333668497,0,0,0,420,0,420,420,1000,(915) 855-7700,http://mdmedicalgroup.us/,,01/27/2021      ,08:35:26        ,-106.290334,31.739886
2152,Pediatric Center Richmond,Medical Practice,,1300 Main Street,Richmond,Fort Bend,1300 Main Street,77469,29.5773164087802,-95.7678574303947,0,0,0,0,0,0,0,100,(281) 341-9696,http://www.pediatriccenter.com/,,01/26/2021      ,07:20:39        ,-95.767857,29.577316
2153,Permian Basin Community Ctr Mhmr Bridg,Medical Practice,,401 E Illinois Ave Ste 100,Midland,Midland,401 E Illinois Ave Ste 100,79701,31.9997597545793,-102.070684588713,0,0,0,0,0,0,0,300,(432) 530-2267,,,01/22/2021      ,08:52:45        ,-102.070685,31.99976
2154,Perrone Pharmacy,Pharmacy,,3921 Benbrook Highway,Fort Worth,Tarrant,3921 Benbrook Highway,76116,32.7134406439557,-97.4450467515015,0,0,190,0,190,0,190,200,(817) 738-2135,http://www.perronepharmacy.com/,,,,-97.445047,32.713441
2155,Pediatric Group Of Central El Paso Gus,Medical Practice,,181 Gus Rallis Dr,El Paso,El Paso,181 Gus Rallis Dr,79932,31.8626457880544,-106.582860381614,0,0,0,0,0,0,0,100,(915) 242-0339,http://pedigroupep.com/,,01/26/2021      ,09:23:07        ,-106.58286,31.862646
2156,Pediatric Group Of Central El Paso 465,Medical Practice,,4659 Cohen Ave Unit B,El Paso,El Paso,4659 Cohen Ave Unit B,79924,31.8929249081265,-106.435039873877,0,0,0,0,0,0,0,100,(915) 855-7700,http://mdmedicalgroup.us/,,01/27/2021      ,08:12:41        ,-106.43504,31.892925
2157,Patient Place Garland 1,Medical Practice,,2636 W Walnut St Ste 100,Garland,Dallas,2636 W Walnut St Ste 100,75042,32.9164450136171,-96.6686342680241,0,0,0,0,0,0,0,100,(903) 201-6405,http://patientplace.net/,,01/27/2021      ,07:54:33        ,-96.668634,32.916445
2158,Marshall Harrison County Health District,Local Health Department,,805 Lindsey Dr,Marshall,Harrison,805 Lindsey Dr,75670,32.5366800103973,-94.3698974672565,0,0,0,0,0,0,0,600,,,,01/25/2021      ,17:07:32        ,-94.369897,32.53668
2159,Martin Luther King Clinic,Community Clinic,,1911 N Martin Luther King Jr Blvd,Waco,McLennan,1911 N Martin Luther King Jr Blvd,76704,31.5775270115479,-97.1416500197452,0,0,0,0,0,0,0,100,(318) 227-2912,http://www.mlkhealth.org/,,01/14/2021      ,08:58:01        ,-97.14165,31.577527
2160,Industrial Health Works,Medical Practice,,6201 South Cage Blvd,Pharr,Hidalgo,6201 South Cage Blvd,78577,26.1341456042847,-98.1941647794836,0,0,0,0,0,0,0,100,(956) 668-7333,http://www.industrialfamilyclinic.com/,,01/14/2021      ,12:03:03        ,-98.194165,26.134146
2161,Md Family Clinic Fort Worth,Medical Practice,,1200 Woodhaven Blvd,Fort Worth,Tarrant,1200 Woodhaven Blvd,76112,32.7631298232651,-97.2406495163408,0,0,0,0,0,0,0,300,(888) 776-5252,,,01/27/2021      ,07:35:29        ,-97.24065,32.76313
2162,Md Family Clinic Dallas,Medical Practice,,2959 S Buckner Blvd Ste 700,Dallas,Dallas,2959 S Buckner Blvd Ste 700,75227,32.7621853269028,-96.6828365614623,0,0,0,0,0,0,0,100,(214) 358-0090,http://www.mdfamilyclinic.com/,,01/22/2021      ,09:02:50        ,-96.682837,32.762185
2163,Highland Village Fire Department,Other,,1200 Highland Village Rd,Lewisville,Denton,1200 Highland Village Rd,75077,33.0846339804514,-97.0545395822518,0,0,0,0,0,0,0,100,(972) 317-0890,http://www.highlandvillage.org/,,,,-97.05454,33.084634
2164,Md Family Marsh Dallas 9991 Marsh Ln,Medical Practice,,9991 Marsh Ln,Dallas,Dallas,9991 Marsh Ln,75220,32.8800580012054,-96.8563174627984,0,0,0,362,0,362,362,1300,(214) 358-0090,http://www.mdfamilyclinic.com/,,01/22/2021      ,08:37:05        ,-96.856317,32.880058
2165,Md Family Clinic Denton,Medical Practice,,1306 Teasley Ln,Denton,Denton,1306 Teasley Ln,76205,33.2008791171018,-97.1214803946772,0,0,0,459,0,459,459,1000,(940) 382-5005,http://www.mdfamilyclinic.com/,,01/26/2021      ,17:04:40        ,-97.12148,33.200879
2166,Margolin And Keinarth Md Pa,Medical Practice,,5222 Burnet Road,Austin,Travis,5222 Burnet Road,78756,30.3243563372289,-97.7395420697238,0,0,0,500,0,500,500,1000,(512) 459-9889,http://www.mkmds.com/,,01/26/2021      ,07:52:54        ,-97.739542,30.324356
2167,Highrise Health Pllc Dba Vertical Healt,Medical Practice,,3624 Oak Lawn Avenue,Dallas,Dallas,3624 Oak Lawn Avenue,75219,32.8133001657264,-96.803925706448,0,0,20,0,20,0,20,100,(214) 892-2271,,,,,-96.803926,32.8133
2168,Maverick County Hospital District,Community Clinic,,3406 Bob Rogers Dr Ste 290,Eagle Pass,Maverick,3406 Bob Rogers Dr Ste 290,78852,28.7143574992098,-100.456927828323,0,0,0,40,0,40,40,600,(830) 757-4900,http://www.mchdep.org/,,01/27/2021      ,08:51:25        ,-100.456928,28.714357
2169,Freestone Health Clinic,Community Clinic,,734 West Commerce,Fairfield,Freestone,734 West Commerce,75840,31.7250748569649,-96.1718529719066,0,0,0,100,0,100,100,200,(903) 389-2181,http://www.freestonemc.com/services/freestone-health-clinic/,,01/27/2021      ,07:58:15        ,-96.171853,31.725075
2170,Kroger Pharmacy 352,Pharmacy,,18030 Fm 529 Rd,Cypress,Harris,18030 Fm 529 Rd,77433,29.8799374792169,-95.6855909785654,0,0,0,0,0,0,0,100,(281) 550-6942,http://www.kroger.com/stores/details/034/00352?cid=loc_03400352PP_gmb,,01/25/2021      ,09:21:34        ,-95.685591,29.879937
2171,Kroger Pharmacy 371,Pharmacy,,12222 Jones Road,Houston,Harris,12222 Jones Road,77070,29.951723995596,-95.5823509933345,0,0,0,0,0,0,0,100,(832) 912-7578,http://www.kroger.com/stores/details/034/00371?cid=loc_03400371PP_gmb,,01/11/2021      ,19:02:51        ,-95.582351,29.951724
2172,Kroger Pharmacy 957,Pharmacy,,1310 Clarksville St,Paris,Lamar,1310 Clarksville St,75460,33.6587317770619,-95.5422577520564,0,0,0,500,0,500,500,1100,(903) 785-1922,http://www.kroger.com/stores/details/035/00957?cid=loc_03500957PP_gmb,,01/25/2021      ,12:52:10        ,-95.542258,33.658732
2173,Kroger Pharmacy 456,Pharmacy,,2709 Cross Timbers Road,Flower Mound,Denton,2709 Cross Timbers Road,75028,33.0361759769895,-97.0717040435746,0,0,0,0,0,0,0,100,(972) 355-1086,http://www.kroger.com/stores/details/011/00456?cid=loc_01100456PP_gmb,,01/25/2021      ,11:59:21        ,-97.071704,33.036176
2174,Kroger Pharmacy 746,Other,,11701 S Sam Houston Pkwy,Houston,Harris,11701 S Sam Houston Pkwy,77089,29.589831,-95.22251,0,0,0,11,0,11,11,100,(281) 484-3294,,,01/26/2021      ,19:40:07        ,-95.22251,29.589831
2175,Kroger Pharmacy 373,Pharmacy,,2301 Rayford Rd,Spring,Montgomery,2301 Rayford Rd,77386,30.1229636790807,-95.4077471491917,0,0,10,0,10,0,10,100,(832) 813-0410,http://www.kroger.com/stores/details/011/00373?cid=loc_01100373PP_gmb,,01/25/2021      ,10:23:18        ,-95.407747,30.122964
2176,Kroger Pharmacy 383,Pharmacy,,2303 Boonville Rd,Bryan,Brazos,2303 Boonville Rd,77808,30.6745110129353,-96.3365689741152,0,0,0,0,0,0,0,100,(979) 774-8377,http://www.kroger.com/stores/details/034/00383?cid=loc_03400383PP_gmb,,01/19/2021      ,14:52:15        ,-96.336569,30.674511
2177,Kroger Pharmacy 302,Pharmacy,,5730 Seawall Blvd,Galveston,Galveston,5730 Seawall Blvd,77551,29.2687283600529,-94.82277614634,0,0,0,0,0,0,0,100,(409) 741-9091,http://www.kroger.com/stores/details/034/00302?cid=loc_03400302PP_gmb,,01/26/2021      ,07:45:05        ,-94.822776,29.268728
2178,Kroger Pharmacy 389,Pharmacy,,6616 Fm 1488 Rd,Magnolia,Montgomery,6616 Fm 1488 Rd,77354,30.2215756802924,-95.5664098707804,0,0,0,0,0,0,0,100,(936) 321-9870,http://www.kroger.com/stores/details/034/00389?cid=loc_03400389PP_gmb,,01/26/2021      ,14:12:12        ,-95.56641,30.221576
2179,Kroger Pharmacy 565,Pharmacy,,1801 N Lake Forest Dr,Mckinney,Collin,1801 N Lake Forest Dr,75071,33.2167008277283,-96.6795535936165,0,0,0,0,0,0,0,100,(469) 678-3882,http://www.kroger.com/stores/details/026/00565?cid=loc_02600565PP_gmb,,01/25/2021      ,12:15:55        ,-96.679554,33.216701
2180,Kroger Pharmacy 355,Pharmacy,,1938 W Gray St,Houston,Harris,1938 W Gray St,77019,29.7531311445653,-95.4054996256742,0,0,0,0,0,0,0,100,(713) 521-2317,http://www.kroger.com/stores/details/034/00355?cid=loc_03400355PP_gmb,,01/12/2021      ,18:49:38        ,-95.4055,29.753131
2181,Kroger Pharmacy 378,Pharmacy,,6055 Fry Rd,Katy,Harris,6055 Fry Rd,77449,29.8605707566535,-95.7202358989608,0,0,0,0,0,0,0,100,(281) 858-7613,http://www.kroger.com/stores/details/034/00378?cid=loc_03400378PP_gmb,,01/23/2021      ,18:15:03        ,-95.720236,29.860571
2182,Kroger Pharmacy 358,Pharmacy,,5671 Treaschwig Rd,Spring,Harris,5671 Treaschwig Rd,77373,30.0446942635091,-95.3476622306499,0,0,0,0,0,0,0,100,(281) 443-2883,https://www.kroger.com/stores/details/034/00358?cid=loc_03400358_gmb,,01/14/2021      ,19:04:14        ,-95.347662,30.044694
2183,Kroger Pharmacy 748,Pharmacy,,10010 Cypresswood Dr,Houston,Harris,10010 Cypresswood Dr,77070,29.9816786963411,-95.5657793840235,0,0,0,0,0,0,0,100,(281) 807-1056,http://www.kroger.com/stores/details/034/00748?cid=loc_03400748PP_gmb,,01/20/2021      ,15:02:08        ,-95.565779,29.981679
2184,Kroger Pharmacy 573,Pharmacy,,1250 N Preston Road,Prosper,Collin,1250 N Preston Road,75078,33.2498681979486,-96.784771213673,0,0,0,0,0,0,0,100,(972) 346-5210,http://www.kroger.com/stores/details/035/00573?cid=loc_03500573PP_gmb,,01/25/2021      ,12:18:39        ,-96.784771,33.249868
2185,Kroger Pharmacy 431,Pharmacy,,325 E Spring St,Palestine,Anderson,325 E Spring St,75801,31.7617474551135,-95.6276390029246,0,0,0,0,0,0,0,100,(903) 729-5362,http://www.kroger.com/stores/details/011/00431?cid=loc_01100431PP_gmb,,01/25/2021      ,11:56:57        ,-95.627639,31.761747
2186,Kroger Pharmacy 737,Pharmacy,,12400 Fm 1960 Rd W,Houston,Harris,12400 Fm 1960 Rd W,77065,29.9224241310373,-95.6036239283178,0,0,0,0,0,0,0,100,(832) 237-4890,https://www.kroger.com/stores/details/034/00737?cid=loc_03400737_gmb,,01/17/2021      ,11:27:55        ,-95.603624,29.922424
2187,Kroger Pharmacy 392,Pharmacy,,6425 Fm 1464 Rd,Richmond,Fort Bend,6425 Fm 1464 Rd,77407,29.7082364557815,-95.6880609577931,0,0,0,0,0,0,0,200,(281) 277-2242,http://www.kroger.com/stores/details/034/00392?cid=loc_03400392PP_gmb,,01/17/2021      ,18:45:39        ,-95.688061,29.708236
2188,Kroger Pharmacy 385,Pharmacy,,16400 El Camino Real,Houston,Harris,16400 El Camino Real,77062,29.5589571071597,-95.1242390811092,0,0,0,0,0,0,0,100,(281) 286-8364,http://www.kroger.com/stores/details/034/00385?cid=loc_03400385PP_gmb,,01/16/2021      ,19:42:29        ,-95.124239,29.558957
2189,Kroger Pharmacy 376,Pharmacy,,18518 Kuykendahl Rd,Spring,Harris,18518 Kuykendahl Rd,77379,30.0396447797883,-95.4879667668775,0,0,0,0,0,0,0,100,(281) 350-3591,http://www.kroger.com/stores/details/024/00376?cid=loc_02400376PP_gmb,,01/11/2021      ,15:13:41        ,-95.487967,30.039645
2190,Kroger Pharmacy 436,Pharmacy,,235 E Fm 1382,Cedar Hill,Dallas,235 E Fm 1382,75104,32.5977437256827,-96.9415061813503,0,0,0,0,0,0,0,100,(972) 291-0224,http://www.kroger.com/stores/details/035/00436?cid=loc_03500436PP_gmb,,01/25/2021      ,11:57:22        ,-96.941506,32.597744
2191,Kroger Pharmacy 448,Pharmacy,,950 E Sandy Lake Rd,Coppell,Dallas,950 E Sandy Lake Rd,75019,32.9695325544896,-96.9610008117561,0,0,0,0,0,0,0,100,(972) 304-0823,http://www.kroger.com/stores/details/035/00448?cid=loc_03500448PP_gmb,,01/25/2021      ,11:58:23        ,-96.961001,32.969533
2192,Kroger Pharmacy 375,Pharmacy,,11565 State Hwy 6 South,Sugar Land,Fort Bend,11565 State Hwy 6 South,77478,29.6480352510492,-95.6512821824848,0,0,0,0,0,0,0,100,(281) 340-1504,http://www.kroger.com/stores/details/034/00375?cid=loc_03400375PP_gmb,,01/25/2021      ,13:50:10        ,-95.651282,29.648035
2193,Kroger Pharmacy 516,Pharmacy,,976 Keller Pkwy,Keller,Tarrant,976 Keller Pkwy,76248,32.9322930159663,-97.2304940024533,0,0,0,0,0,0,0,100,(817) 431-5178,http://www.kroger.com/stores/details/035/00516?cid=loc_03500516PP_gmb,,01/25/2021      ,12:03:32        ,-97.230494,32.932293
2194,Kroger Pharmacy 490,Pharmacy,,2415 Us Highway 79 S,Henderson,Rusk,2415 Us Highway 79 S,75654,32.1301439181574,-94.8083119070195,0,0,0,0,0,0,0,100,(903) 657-8596,http://www.kroger.com/stores/details/011/00490?cid=loc_01100490PP_gmb,,01/25/2021      ,12:00:46        ,-94.808312,32.130144
2195,Kroger Pharmacy 445,Pharmacy,,5330 S Cooper St,Arlington,Tarrant,5330 S Cooper St,76017,32.6607374579929,-97.1344508869272,0,0,0,0,0,0,0,100,(817) 472-9576,http://www.kroger.com/stores/details/035/00445?cid=loc_03500445PP_gmb,,01/25/2021      ,11:58:03        ,-97.134451,32.660737
2196,Kroger Pharmacy 738,Pharmacy,,8745 Spring Cypress Rd,Spring,Harris,8745 Spring Cypress Rd,77379,30.0326399970952,-95.5523639803531,0,0,0,0,0,0,0,100,(832) 717-4111,http://www.kroger.com/stores/details/018/00738?cid=loc_01800738PP_gmb,,01/25/2021      ,14:12:39        ,-95.552364,30.03264
2197,Kroger Pharmacy 307,Pharmacy,,15802 Champion Forest Dr,Spring,Harris,15802 Champion Forest Dr,77379,30.0025861803455,-95.5333531533985,0,0,0,0,0,0,0,100,(281) 370-9481,http://www.kroger.com/stores/details/034/00307?cid=loc_03400307PP_gmb,,01/25/2021      ,19:48:14        ,-95.533353,30.002586
2198,Kroger Pharmacy 744,Pharmacy,,3135 Fm 528,Friendswood,Galveston,3135 Fm 528,77546,29.4645456622281,-95.2271091417117,0,0,0,0,0,0,0,100,(281) 557-4894,http://www.kroger.com/stores/details/034/00744?cid=loc_03400744PP_gmb,,01/15/2021      ,14:13:50        ,-95.227109,29.464546
2199,Kroger Pharmacy 824,Pharmacy,,1820 N Loy Lake Rd,Sherman,Grayson,1820 N Loy Lake Rd,75090,33.6556291317828,-96.6064137018318,0,0,0,0,0,0,0,700,(903) 868-1565,http://www.kroger.com/stores/details/035/00824?cid=loc_03500824PP_gmb,,01/25/2021      ,12:47:15        ,-96.606414,33.655629
2200,Kroger Pharmacy 460,Pharmacy,,4038 Old Denton Rd,Carrollton,Denton,4038 Old Denton Rd,75007,33.0189513336025,-96.9150901105788,0,0,0,0,0,0,0,300,(972) 512-3366,http://www.kroger.com/stores/details/029/00391?cid=loc_02900391PP_gmb,,01/25/2021      ,11:59:43        ,-96.91509,33.018951
2201,Kroger Pharmacy 493,Pharmacy,,500 W University Dr,Denton,Denton,500 W University Dr,76201,33.230929539181,-97.1377724675172,0,0,0,0,0,0,0,300,(940) 383-3512,http://www.kroger.com/stores/details/011/00493?cid=loc_01100493PP_gmb,,01/25/2021      ,12:01:31        ,-97.137772,33.23093
2202,Kroger Pharmacy 429,Pharmacy,,2201 W Grauwyler Rd,Irving,Dallas,2201 W Grauwyler Rd,75061,32.8289855983244,-96.9747077380189,0,0,0,0,0,0,0,300,(972) 790-5747,http://www.kroger.com/stores/details/035/00429?cid=loc_03500429PP_gmb,,01/22/2021      ,11:53:26        ,-96.974708,32.828986
2203,Kroger Pharmacy 689,Pharmacy,,17194 Preston Road,Dallas,Dallas,17194 Preston Road,75248,32.9838959933184,-96.8007010206583,0,0,0,0,0,0,0,300,(972) 931-9371,http://www.kroger.com/stores/details/035/00689?cid=loc_03500689PP_gmb,,01/25/2021      ,12:45:39        ,-96.800701,32.983896
2204,Kroger Pharmacy 213,Pharmacy,,752 Wynnewood Village Shp Ctr,Dallas,Dallas,752 Wynnewood Village Shp Ctr,75224,32.721619445936,-96.8323298943602,0,0,0,0,0,0,0,300,(214) 942-3191,http://www.kroger.com/stores/details/035/00213?cid=loc_03500213PP_gmb,,01/25/2021      ,11:25:35        ,-96.83233,32.721619
2205,Kroger Pharmacy 403,Pharmacy,,532 W Interstate 30,Garland,Dallas,532 W Interstate 30,75043,32.8385032531402,-96.5983458898317,0,0,0,0,0,0,0,300,(972) 226-1132,http://www.kroger.com/stores/details/035/00403?cid=loc_03500403PP_gmb,,01/25/2021      ,11:53:20        ,-96.598346,32.838503
2206,Kroger Pharmacy 450,Pharmacy,,3600 Gus Thomasson Road,Mesquite,Dallas,3600 Gus Thomasson Road,75150,32.8136274790456,-96.6348935648027,0,0,0,0,0,0,0,300,(972) 270-2401,http://www.kroger.com/stores/details/035/00450?cid=loc_03500450PP_gmb,,01/25/2021      ,11:58:45        ,-96.634894,32.813627
2207,Kroger Pharmacy 461,Pharmacy,,5190 Highway 78,Sachse,Dallas,5190 Highway 78,75048,32.9701932580069,-96.6046804080737,0,0,0,0,0,0,0,300,(972) 675-1066,http://www.kroger.com/stores/details/011/00461?cid=loc_01100461PP_gmb,,01/25/2021      ,12:00:06        ,-96.60468,32.970193
2208,Kroger Pharmacy 589,Pharmacy,,4650 W University Dr,Prosper,Collin,4650 W University Dr,75078,33.2191206529829,-96.8772940136852,0,0,0,0,0,0,0,300,(972) 346-5244,http://www.kroger.com/stores/details/035/00589?cid=loc_03500589PP_gmb,,01/25/2021      ,12:40:33        ,-96.877294,33.219121
2209,Kroger Pharmacy 488,Pharmacy,,1707 W University Dr,Mckinney,Collin,1707 W University Dr,75069,33.216502607435,-96.6326020362939,0,0,0,0,0,0,0,300,(972) 548-9633,http://www.kroger.com/stores/details/011/00488?cid=loc_01100488PP_gmb,,01/25/2021      ,12:00:28        ,-96.632602,33.216503
2210,Kroger Pharmacy 546,Pharmacy,,4851 Legacy Drive,Frisco,Collin,4851 Legacy Drive,75034,33.1181749203792,-96.8403484285067,0,0,0,0,0,0,0,300,(972) 377-0251,http://www.kroger.com/stores/details/035/00546?cid=loc_03500546PP_gmb,,01/25/2021      ,12:13:00        ,-96.840348,33.118175
2211,Kroger Pharmacy 396,Pharmacy,,6350 N Eldridge Pkwy,Houston,Harris,6350 N Eldridge Pkwy,77041,29.8651947173594,-95.6082534210792,0,0,0,0,0,0,0,100,(713) 896-8487,http://www.kroger.com/stores/details/034/00396?cid=loc_03400396PP_gmb,,01/18/2021      ,16:48:43        ,-95.608253,29.865195
2212,Kroger Pharmacy 395,Pharmacy,,360 Cypress Creek Pkwy,Houston,Harris,360 Cypress Creek Pkwy,77090,30.0196369830614,-95.434861767774,0,0,0,0,0,0,0,100,(281) 397-6622,http://www.kroger.com/stores/details/034/00395?cid=loc_03400395PP_gmb,,01/27/2021      ,07:27:04        ,-95.434862,30.019637
2213,Kroger Pharmacy 362,Pharmacy,,17455 Spring Cypress Rd,Cypress,Harris,17455 Spring Cypress Rd,77429,29.9724810244384,-95.6906127443958,0,0,0,0,0,0,0,100,(281) 304-0971,http://www.kroger.com/stores/details/034/00362?cid=loc_03400362PP_gmb,,01/12/2021      ,15:57:48        ,-95.690613,29.972481
2214,Kroger Pharmacy 374,Pharmacy,,8550 Highway 6 N,Houston,Harris,8550 Highway 6 N,77095,29.9014360131237,-95.6315950097663,0,0,0,0,0,0,0,100,(281) 463-2409,http://www.kroger.com/stores/details/034/00374?cid=loc_03400374PP_gmb,,01/22/2021      ,08:57:09        ,-95.631595,29.901436
2215,Kroger Pharmacy 415,Pharmacy,,1617 W Henderson St,Cleburne,Johnson,1617 W Henderson St,76033,32.3383550449916,-97.4135885468746,0,0,0,0,0,0,0,100,(817) 641-0700,http://www.kroger.com/stores/details/024/00711?cid=loc_02400711PP_gmb,,01/25/2021      ,11:55:54        ,-97.413589,32.338355
2216,Kroger Pharmacy 363,Pharmacy,,9919 Westheimer Elmside,Houston,Harris,9919 Westheimer Elmside,77042,29.7369941369336,-95.5446733327325,0,0,0,0,0,0,0,100,(713) 532-5858,http://www.kroger.com/stores/details/011/00363?cid=loc_01100363PP_gmb,,01/24/2021      ,17:40:02        ,-95.544673,29.736994
