OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1501,Tanglewood Pharmacy Inc,Other,,A Northwest Loop,Stephenville,Erath,2445 A Northwest Loop,76401,32.2201901894268,-98.2381646042663,0,0,0,0,100,,,,03/12/2021      ,17:10:23        ,-98.238165,32.22019
1502,Eagle Drug,Other,,101 Jane Ln,Hillsboro,,101 Jane Ln Hillsboro 76645,,32.01122,-97.10015,0,0,0,0,100, (254) 582-5363,https://eagledrughillsboro.com/covid-19,,03/17/2021      ,09:56:14        ,-97.10015,32.01122
1503,Swiftcare Urgent Care,Medical Practice,,1201 N Main St,Euless,Tarrant,1201 N Main St,76039,32.8533638188864,-97.0825648946143,0,0,0,0,1200,(682) 738-3460,http://myswiftcare.com/,,03/26/2021      ,13:24:37        ,-97.082565,32.853364
1504,Baylor Scott & White Primary Care Mckinney,Medical Practice,,University Dr,Mckinney,Collin,5220 W University Dr Ste 100,75071,33.2308,-97.19269,0,0,0,0,100,,,,03/26/2021      ,08:07:35        ,-97.19269,33.2308
1505,Quality Urgent Care,Other,,318 W Loop 1604 N,San Antonio,Bexar,318 W Loop 1604 N,78245,29.4356873543055,-98.7105926299164,0,0,0,0,1800,(210) 455-9000,https://www.qualityurgentcareofamerica.com/,,03/24/2021      ,07:42:17        ,-98.710593,29.435687
1506,Quality Urgent Care of Schertz Sona LLC,Other,,6032 Fm 3009,Schertz,Guadalupe,6032 Fm 3009,78154,29.603854352424,-98.2792331177176,0,0,0,0,2000,210.878.4033,https://www.qualityurgentcareofamerica.com/schertz,,03/24/2021      ,07:41:27        ,-98.279233,29.603854
1507,NEO TEXAS LLC,Other,,360 Stonebrook Pkwy,Frisco,,"360 Stonebrook Pkwy Frisco, TX 75034",75034,33.14561,-96.88934,0,0,0,0,100,,,,03/22/2021      ,13:29:16        ,-96.88934,33.14561
1508,Quality Urgent Care Of America,Medical Practice,,19422 Us Highway 281 N Ste 106,San Antonio,Bexar,19422 Us Highway 281 N Ste 106,78258,29.6228698464593,-98.46342684376,0,0,0,0,2000,(210) 455-9000,https://www.qualityurgentcareofamerica.com/,,03/24/2021      ,07:41:53        ,-98.463427,29.62287
1509,Harlingen Pharmacy LLC,Pharmacy,,1616 N Ed Carey Dr,Harlingen,Cameron,"1616 N Ed Carey Dr, Harlingen, TX 78550, USA",8286,26.1736356,-97.6727979,0,0,0,0,100,,,,03/26/2021      ,17:51:59        ,-97.672798,26.173636
1510,EP Optimum Health Center,Other,,7878 Gateway Blvd E Ste 202,El Paso,,"7878 Gateway Blvd E Ste 202 El Paso, TX 79915",79915,31.75562,-106.35086,0,0,0,0,100,,,,03/12/2021      ,10:34:05        ,-106.35086,31.75562
1511,Kindred Hospital Limited Partnership,Hospital,Q,6441 Main St,Houston,Harris,6441 Main St,77030,29.7132947667097,-95.3994484783147,0,0,0,0,1000,713-790-0500,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-louisville,,03/24/2021      ,17:16:04        ,-95.399448,29.713295
1512,Wimberley Pharmacy,Pharmacy,,120 Joe Wimberley Blvd,Wimberley,Hays,120 Joe Wimberley Blvd,78676,30.0037419609742,-98.1005860111213,0,0,0,0,500,(512) 847-2288,http://www.hillcountryrx.com/,,03/24/2021      ,12:39:47        ,-98.100586,30.003742
1513,ALLIANCE UNITED HOSPICE CARE INC,Other,,811 SOUTH CENTRAL EXPRESSWAY,Richardson,DALLAS,811 SOUTH CENTRAL EXPRESSWAY,75080,32.941253,-96.743549,0,0,0,0,400,,,,03/08/2021      ,09:08:07        ,-96.743549,32.941253
1514,Bsz Medical Pa,Other,,1746 W Goodwin St,Pleasanton,Atascosa,1746 W Goodwin St,78064,28.9604917761913,-98.5099747607293,0,0,0,0,200,,,,03/25/2021      ,09:14:04        ,-98.509975,28.960492
1515,Memorial Hermann Surgical Hospital Kingwood,Hospital,Q,300 Kingwood Medical Dr,Kingwood,Harris,300 Kingwood Medical Dr,77339,30.0472476426733,-95.2586068563436,0,0,0,0,500,281-312-4000,https://www.memorialhermann.org/locations/surgical-hospital-kingwood,,03/17/2021      ,13:53:51        ,-95.258607,30.047248
1516,Amigos Pharmacy 508,Pharmacy,,2403 N Columbia St,Plainview,Hale,2403 N Columbia St,79072,34.2057793281068,-101.70742321839,0,0,0,0,400,(806) 293-3820,https://local.pharmacy.amigosunited.com/tx/plainview/2403-n-columbia-ave.html,,03/26/2021      ,09:59:23        ,-101.707423,34.205779
1517,"OCEAN BLUE HOLDINGS, LLC",Community Clinic,,,Burleson,,113 NE JOHNSON AVE STE 300 ,76028,32.5438404451396,-97.3245697176925,0,0,0,0,100,,,,03/18/2021      ,22:20:38        ,-97.32457,32.54384
1518,Amigos Pharmacy 503,Pharmacy,,112 North University Avenue,Lubbock,Lubbock,112 North University Avenue,79415,33.5991123894225,-101.870360962055,0,0,0,0,200,(806) 763-5908,https://local.pharmacy.amigosunited.com/tx/lubbock/112-n-university-ave.html,,03/28/2021      ,17:53:07        ,-101.870361,33.599112
1519,Rockwall's Gem Md,Other,,,Rockwall,Rockwall,909 N Goliad St,75087,32.9378580682512,-96.4603011635532,0,0,0,0,100,,,,03/26/2021      ,17:20:59        ,-96.460301,32.937858
1520,"E David Pampe, Md",Other,,6012 West William Cannon Drive,Austin,,6012 W WILLIAM CANNON DR STE D101 Austin 78749,78749,30.22917,-97.86306,0,0,0,0,100,,,,03/29/2021      ,07:24:00        ,-97.86306,30.22917
1521,Mt West Family Health Center,Medical Practice,,6151 Dew Dr,El Paso,El Paso,6151 Dew Dr,79912,31.8327005169507,-106.530426631929,0,0,0,0,1100,(915) 298-3607,https://mtwesthealthcenter.com/,,03/24/2021      ,11:19:42        ,-106.530427,31.832701
1522,Downtown Doctor,Other,,1611 W 5th St,Austin,,1611 W 5TH ST STE 180 AUSTIN 78703,78703,30.27448,-97.76432,0,0,0,0,100,,,,03/23/2021      ,11:57:12        ,-97.76432,30.27448
1523,Four Oaks Medical Clinic,Other,,109 SHULT DR STE 102,Columbus,Colorado,109 SHULT DR STE 102 Columbus 78934,78934,29.6940101813435,-96.5424089735871,0,0,0,0,100,(979) 732-5794,http://www.columbusch.com/four-oaks-medical-clinic/,,03/17/2021      ,09:02:17        ,-96.542409,29.69401
1524,"Jeff J. Wang, D.O., P.A.",Other,,12121 RICHMOND AVE,Houston ,Harris,12121 RICHMOND AVE STE 321 HOUSTON 77082,77082,29.7294855489063,-95.5940607379684,0,0,5,5,100,281 920 3232,,,03/26/2021      ,14:45:25        ,-95.594061,29.729486
1525,Pediatric Practice Association-ROMA,Medical Practice,,1408 N Grant St,Roma,Starr,1408 N Grant St,78584,26.4122766,-99.0196919,0,0,0,0,100,,,,03/11/2021      ,18:00:56        ,-99.019692,26.412277
1526,Frontera Clinicmenard,Other,,119 S Ellis,Menard,Menard,119 S Ellis,76859,30.908626,-99.787372,0,100,0,100,900,,,,03/25/2021      ,17:04:40        ,-99.787372,30.908626
1527,San Antonio Arthritis Care Centers Pharm,Pharmacy,,8527 Village Drive,San Antonio,Bexar,8527 Village Drive,78217,29.5173197097691,-98.4272061467299,0,0,0,0,700,(210) 590-9596,http://www.arthritis-sa.com/,,03/23/2021      ,06:54:16        ,-98.427206,29.51732
1528,South Plains Public Health District-Lamesa office,Local Health Department,,"503 S. 1st St., Lamesa, TX 79331",Lamesa,Dawson,503 S. 1st St.,79331,32.73168,-101.95292,0,100,0,100,700,,,,03/29/2021      ,06:53:41        ,-101.95292,32.73168
1529,Texas Medclinic,Medical Practice,,10731 Gulfdale,San Antonio,Bexar,10731 Gulfdale,78216,29.5384836381015,-98.4910219341941,0,0,0,0,200,(830) 632-5740,https://www.texasmedclinic.com/,,03/29/2021      ,08:12:29        ,-98.491022,29.538484
1530,Beaker Pharmacy,Pharmacy,,Eldorado Pkwy,Mckinney,collin,7810 Eldorado pkwy ste 200,75070,33.1749321,-96.7196682,0,0,0,0,100,,,,03/24/2021      ,16:44:10        ,-96.719668,33.174932
1531,Pediatric Depot Pllc,Other,,W Moore Ave,Terrell,Kaufman,1446 W Moore Ave,75160,32.7383495002104,-96.2989950299116,0,0,0,0,200,,,,03/25/2021      ,08:38:59        ,-96.298995,32.73835
1532,City of Brownsville Fire Department  /  EMS,Other,,62 E Alton Gloor Blvd,Brownsville,Cameron,"62 East Alton Gloor Boulevard, Brownsville, TX, USA",78526,25.9785036,-97.5166535,0,0,0,0,100,,,,03/26/2021      ,10:56:51        ,-97.516653,25.978504
1533,El Paso Pulmonary Association East,Medical Practice,,1865 N Lee Trevino Dr,El Paso,El Paso,1865 N Lee Trevino Dr,79936,31.7673829858039,-106.319137460701,0,0,0,0,300,(915) 532-2477,http://www.elpasopulmonary.com/,,03/16/2021      ,17:00:15        ,-106.319137,31.767383
1534,Generation Medical Clinic,Medical Practice,,11322 Bellaire Blvd #117,Houston,Harris,11322 Bellaire Boulevard,77072,29.7042776,-95.578357,0,0,0,0,100,(281) 879-1800,,,03/15/2021      ,22:10:49        ,-95.578357,29.704278
1535,EL Paso Health Inc II,Other,,1120 Mcrae Blvd Bldg D,El Paso,,"1120 Mcrae Blvd Bldg D El Paso, TX 79936",79936,31.7607,-106.3549,0,0,0,0,100,,,,03/26/2021      ,19:38:26        ,-106.3549,31.7607
1536,Brodie Lane Pharmacy,Pharmacy,,,Austin,Travis,8916 Brodie Ln Unit 300,78748,30.1951017197358,-97.8433879820676,0,0,0,0,100,,,,03/26/2021      ,11:17:38        ,-97.843388,30.195102
1537,Capitol Medical Service,Medical Practice,,,Buda,,172 TRADEMARK ST  ,78610,30.0671725237974,-97.8328324312468,0,0,0,0,100,,,,03/18/2021      ,11:43:50        ,-97.832832,30.067173
1538,Lakeland Medical Associates Gbc 040385,Community Clinic,,170 Municipal Drive,Mabank,Henderson,170 Municipal Drive,75156,32.3323830361981,-96.1172640467587,0,0,0,0,800,(903) 887-7992,https://lakelandmedical.net/,,03/22/2021      ,12:31:55        ,-96.117264,32.332383
1539,Jps Occupational Health,Other,,1350 South Main Street,Fort Worth,Tarrant,1350 South Main Street,76104,32.729291459,-97.3263113751342,0,0,0,0,5000,(817) 702-3431,https://www.jpshealthnet.org/locations/jpshospital,,02/25/2021      ,12:01:22        ,-97.326311,32.729291
1540,Olton Rural Health Clinic,Other,,524 8th Street,Olton ,,524 8th Street Olton 79064,79064,34.1813981,-102.1369431,0,0,0,0,100,,,,03/23/2021      ,07:55:39        ,-102.136943,34.181398
1541,Generation Rx Inc,Other,,206 N Main ST,West,McLennan County,206 N MAIN ST,76691,31.8029801065991,-97.0910133565008,0,10,0,10,100,,,,03/25/2021      ,22:31:16        ,-97.091013,31.80298
1542,Kool Kids Pediatrics - Magnolia,Other,,610 MELTON ST,Magnolia,Montgomery,610 MELTON ST STE 250 Magnolia 77354,77354,30.21032,-95.75142,0,0,0,0,100,(281) 377-5102,https://koolkidspediatrics.com/,,,,-95.75142,30.21032
1543,Garza County Health Clinic,Medical Practice,B,1104 N. Avenue S,Post,Garza,1104 N. Avenue S,79356,33.202634,-101.3900331,0,0,0,0,900,806-495-2853,,,03/25/2021      ,09:54:59        ,-101.390033,33.202634
1544,The Hospital At Westlake Medical Center,Hospital,O,5656 Bee Caves Rd Ste M302,Austin,Travis,5656 Bee Caves Rd Ste M302,78746,30.2946715441472,-97.824719336653,0,0,0,0,600,(512) 327-0000,http://www.westlakemedical.com/,,03/26/2021      ,12:57:56        ,-97.824719,30.294672
1545,Lhd Brazos County Health District Re,Other,,201 N Texas Ave,Bryan,Brazos,201 N Texas Ave,77803,30.6745547093035,-96.369075131016,0,0,0,0,900,+19793614440,http://www.brazoscountytx.gov/index.aspx,,03/26/2021      ,15:20:43        ,-96.369075,30.674555
1546,Collin Medical & Wellness Group,Other,,MCDONALD ST,Mckinney,Collin,307 S MCDONALD ST STE 500 McKinney 75069,75071,33.1943413865653,-96.6122059759414,0,0,0,0,100,469-202-7572,,,03/13/2021      ,13:36:22        ,-96.612206,33.194341
1547,IntegriCare Pharmacy,Pharmacy,,1505 W. McDermott Dr. Ste 125,ALLEN,TX,1505 W. McDermott Dr. Ste 125,75013,33.1001206,-96.70639,0,0,0,0,100,,,,03/16/2021      ,15:21:19        ,-96.70639,33.100121
1548,JPS MAIN,Hospital,E,1500 S Main St, Fort Worth,Tarrant,"1500 S Main St, Fort Worth, TX, 76104",76104,32.727343,-97.326396,2000,500,0,2500,72930,817-702-3431,,,03/27/2021      ,07:26:57        ,-97.326396,32.727343
1549,JPS Viola Pitt Clinic,Community Clinic,,4701 Bryant Irvin Rd N,Fort Worth,Tarrant,"4701 Bryant Irvin Road North, Fort Worth, TX, USA",76107,32.7154852,-97.4112444,0,100,0,100,400,,,,03/27/2021      ,07:29:38        ,-97.411244,32.715485
1550,Centro De Salud Familiar La Fe Inc/Adult Satellite Clinic,Other,,823 Yandell Dr,El Paso,El Paso,"823 E Yandell Drive, El Paso, TX, USA",79902,31.76703,-106.485351,0,0,0,0,800,,,,03/26/2021      ,07:55:00        ,-106.485351,31.76703
1551,Hereford Health Clinic,Community Clinic,,540 W 15th,Hereford,Deaf Smith,540 W 15th,79045,34.8389580169874,-102.413711968071,0,0,160,160,1600,(806) 364-7512,https://dschd.org/clinic/,,03/29/2021      ,07:49:43        ,-102.413712,34.838958
1552,Kleberg County Sheriff's Office,Vaccine Hub,,1500 East King Avenue,Kingsville,Kleberg,1500 East King,78363,27.515847504845,-97.8474849731882,0,0,0,0,15000,361-595-8500,https://www.klebergcoso.org/,,03/25/2021      ,21:32:16        ,-97.847485,27.515848
1553,BAYLOR MEDICAL CENTER - TROPHY CLUB,Hospital,E,2850 TX-114,Trophy Club,Denton,"2850 TX-114, Trophy Club, TX, 76262",76262,32.98863,-97.17509,0,0,0,0,300,(817) 837-4600,,,03/26/2021      ,14:32:41        ,-97.17509,32.98863
1554,"Flu Busters, LLC",Medical Practice,,"720 W. 34th Street, Suite 200",Austin,Travis,"720 W. 34th Street, Suite 200",78705,30.3019742,-97.7426336,0,0,0,0,100,(512) 328-2247,,,03/14/2021      ,13:34:06        ,-97.742634,30.301974
1555,"Moore Than Medicine, LLC",Medical Practice,,105 SW 2nd St,Tulie,,105 SW 2nd St Tulia 79088,79088,34.535730076159,-101.764857072485,0,0,12,12,100,,,,03/26/2021      ,15:08:06        ,-101.764857,34.53573
1556,James McCoy's Drug Store,Pharmacy,,,Abilene,Taylor,839 Judge Ely Blvd,79601,32.4585195758549,-99.704795179689,0,0,0,0,100,(325) 677-2300,,,03/19/2021      ,21:49:57        ,-99.704795,32.45852
1557,Deliverit Pharmacy Clear Lake,Pharmacy,,600 N Kobayashi,Webster,Harris,600 N Kobayashi,77598,29.5354364700853,-95.1324957759142,0,0,0,0,600,(281) 724-4828,https://www.deliveritpharmacy.com/home,,03/26/2021      ,07:55:42        ,-95.132496,29.535436
1558,ROLLING PLAINS MEMORIAL HOSPITAL,Hospital,D,200 East Arizona,Sweetwater,Nolan,200 East Arizona,79556,32.4539752688508,-100.397605756483,0,490,0,490,1200,(325) 235-2030,https://www.rpmh.net/home-health/,,03/26/2021      ,14:12:09        ,-100.397606,32.453975
1559,METHODIST HOSPITAL,Hospital,P,7700 Floyd Curl Dr,San Antonio,Bexar,"7700 Floyd Curl Dr, San Antonio, TX, 78229",78229,29.50606,-98.572099,0,0,0,0,15900,,,,03/22/2021      ,05:51:42        ,-98.572099,29.50606
1560,MEDINA REGIONAL- HONDO,Hospital,P,3100 Avenue E,Hondo,Medina,3100 Avenue E,78861,29.3351722167169,-99.1334867113898,0,0,0,0,2200,(830) 426-7700,http://www.medinahospital.net/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/25/2021      ,14:00:08        ,-99.133487,29.335172
1561,PAMPA MEDICAL GROUP,Other,,3023 PERRYTON PKWY STE 101 ,PAMPA ,PAMPA ,3023 PERRYTON PKWY STE 101 ,79065,35.5731125365367,-100.964418490071,1035,320,190,1545,200,,,,03/24/2021      ,15:11:15        ,-100.964418,35.573113
1562,SISD Employee Health Clinic,Medical Practice,,Bob Mitchell,EL Paso,TX,11950 BOB MITCHELL,79936,31.7635532,-106.2774064,0,0,0,0,100,,,,03/26/2021      ,06:56:05        ,-106.277406,31.763553
1563,Walgreens Pharmacy 21319,Pharmacy,,,Dallas,Dallas,2515 Inwood Rd Suite 113,75235,32.8219720829427,-96.8362433902378,0,0,0,0,400,214-630-6252,https://www.walgreens.com/locator/walgreens-2515+inwood+rd-dallas-tx-75235/id=21319,,03/28/2021      ,15:28:59        ,-96.836243,32.821972
1564,ENCOMPASS HEALTH SUGARLAND REHAB HOSP,Hospital,Q,1325 Highway 6, Sugarland,Fort Bend,"1325 Highway 6, Sugarland, TX, 77478",77478,29.604365,-95.633088,0,0,0,0,400,(281) 276-7574,,,03/29/2021      ,07:36:07        ,-95.633088,29.604365
1565,TRS Health Inc,Other,,12805 CAPRICORN ST Stafford 77477,Stafford,Fort Bend,12805 CAPRICORN ST Stafford 77477,77477,29.6347227795168,-95.5673657177667,0,0,0,0,300,(281) 385-8554,,,03/20/2021      ,08:38:14        ,-95.567366,29.634723
1566,Mercy Ministries Of Laredo,Other,,, LAREDO ,,2500 ZACATECAS,78046,,,0,0,0,0,100,,,,03/29/2021      ,08:09:07        ,,
1567,City Of Humble Fire Department,Pharmacy,Q,110 W Main St,Humble,Harris,110 W Main St,77338,29.9994024578387,-95.2666076065017,0,0,0,0,400,281-446-3061,http://www.cityofhumble.com/fire/,,03/19/2021      ,12:32:58        ,-95.266608,29.999402
1568,West Texas A & M University Student medical,Other,,2620 Russell Long Blvd,Canyon ,,2620 Russell Long Blvd,79016,34.9843788948131,-101.911019502134,0,0,0,0,200,,,,03/26/2021      ,09:19:16        ,-101.91102,34.984379
1569,Glenview Professional Pharmacy Richlan,Pharmacy,,7640 Glenview Dr Ste A,North Richland Hills,Tarrant,7640 Glenview Dr Ste A,76180,32.8237381916603,-97.2125928556605,0,0,0,0,300,(817) 284-1489,http://www.glenviewrx.com/,,03/17/2021      ,08:09:55        ,-97.212593,32.823738
1570,City of Boerne,Vaccine Hub,,202 W Kronkosky St,Boerne,Kendall,"124 Old San Antonio Rd, Boerne, TX, USA",2611,29.7659511,-98.7125772,0,0,0,0,1800,,,,03/18/2021      ,17:30:12        ,-98.712577,29.765951
1571,Post-Garza Co EMS,Other,,,Post ,,902 N AVENUE,79356,,,0,150,0,150,600,,,,03/27/2021      ,07:37:34        ,,
1572,Jps Polytechnic Health Center,Community Clinic,,1650 S Beach St,Fort Worth,Tarrant,1650 S Beach St,76105,32.7284730464635,-97.2897665114737,0,0,0,0,1000,(817) 702-1100,http://www.jpshealthnet.org/location/polytechnic-health-center,,02/25/2021      ,12:11:56        ,-97.289767,32.728473
1573,Jps Watauga Gertrude Tarpley Chc,Community Clinic,,6601 Watauga Rd Ste 124,Fort Worth,Tarrant,6601 Watauga Rd Ste 124,76148,32.8604882498356,-97.240709907953,0,0,0,0,600,8177026637,http://www.jpshealthnet.org/,,02/25/2021      ,12:10:49        ,-97.24071,32.860488
1574,Keel Drug,Other,,201 Hutchins Ave Ste A,Ballinger,Runnels,201 Hutchins Ave Ste A,76821,31.7420599972305,-99.9415579666965,0,0,0,0,200,,,,03/24/2021      ,09:18:14        ,-99.941558,31.74206
1575,ENCOMPASS HEALTH REHAB VISION PARK,Other,Q,117 Vision Park Blvd, Shenandoah,Montgomery,"117 Vision Park Blvd, Shenandoah, TX, 77384",77384,30.190653,-95.458709,0,0,0,0,300,(936) 444-1700,,,03/29/2021      ,07:30:44        ,-95.458709,30.190653
1576,COLUMBUS COMMUNITY,Hospital,Q,110 Shult Drive,Columbus,Colorado,110 Shult Drive,78934,29.6943028153254,-96.5426807339412,0,0,0,0,3000,979-732-2371,http://www.columbusch.com/,,03/29/2021      ,06:49:45        ,-96.542681,29.694303
1577,Travis County ESD 8,Other,,801 Bee Creek Road,Spicewood,,801 Bee Creek Road Spicewood 78669,78669,30.4065975510961,-98.0583786455583,0,0,0,0,100,,,,03/27/2021      ,10:53:48        ,-98.058379,30.406598
1578,Zapata County Fire Dept.,Other,,305 FM 496,Zapata,Zapata,"305 Farm to Market 496, Zapata, TX, USA",78076,26.9054799,-99.2735041,0,0,0,0,600,,,,03/12/2021      ,16:33:31        ,-99.273504,26.90548
1579,Advanced Urgent Care of Brownsville,Medical Practice,,1460 North Expy,Brownsville,Cameron,"1460 North Expressway, Brownsville, TX, USA",78521,25.9398908,-97.5000642,0,0,0,0,100,(956) 405-3770,,,03/26/2021      ,20:25:11        ,-97.500064,25.939891
1580,Fredericksburg Fire EMS,Other,,126 W Main St,Fredricksburg,Gillespie,126 W Main St,78624,,,0,0,0,0,100,(830)997-5603,,,03/18/2021      ,15:22:48        ,,
1581,Davam Urgent Care,Other,,6022 Farm to Market Rd 1488,Magnolia,Montgomery,"6022 Farm to Market Road 1488, Magnolia, TX 77354, USA",2542,30.2246853,-95.559718,0,0,0,0,300,,,,03/28/2021      ,09:41:02        ,-95.559718,30.224685
1582,Baylor Scott & White Hillcrest Clinic - Bellmead,Other,,851 N Loop 340,Waco,McLennan,851 N Loop 340,76705,31.60342772,-97.1020208,0,0,0,0,200,(254) 202-7372,,,03/11/2021      ,00:28:42        ,-97.102021,31.603428
1583,Ascension Medical Group San Marcos,Medical Practice,,"2108 Hunter Rd, Suite 116",San Marcos,Hays,"2108 Hunter Road, Suite 116, San Marcos, TX, USA",78666,29.8647927,-97.9646075,0,0,0,0,100,737-213-1590,,,03/15/2021      ,12:22:00        ,-97.964607,29.864793
1584,Baylor Scott and White Riverplace,Other,,10815 RR 2222 BLD 3A, AUSTIN,,10815 RR 2222 BLD 3A,78730,30.3937,-97.84742,0,0,0,0,100,512-654-4800,bswhealth.com,,03/15/2021      ,16:58:42        ,-97.84742,30.3937
1585,Ascension Medical Group Texas-Temple FP,Other,,1905 Sw Hk Dodgen Loop,Temple,,"1905 Sw Hk Dodgen Loop Temple, TX 76502",76502,31.06871,-97.35221,0,0,0,0,100,,,,03/26/2021      ,10:20:51        ,-97.35221,31.06871
1586,Ascension Medical Group Texas-Temple Pedi,Other,,,Temple,Bell,1905 Sw H K Dodgen Loop,76502,31.0729995657405,-97.3765474654855,0,0,0,0,300,254) 298-2400 ,,,03/25/2021      ,17:05:45        ,-97.376547,31.073
1587,Baylor Scott & White Family Medicine Southwest,Other,,5701 BRYANT IRVIN RD STE 301, Fort Worth,,5701 BRYANT IRVIN RD STE 301, 76132,32.66613,-97.41894,0,0,0,0,100,817-912-9800,bswhealth.com,,03/29/2021      ,08:26:14        ,-97.41894,32.66613
1588,Baylor Scott & White Clinic - Austin North Burnet,Other,,2608 BROCKTON DR ,AUSTIN,,2608 BROCKTON DR , 78758,30.3933,-97.72025,0,0,0,0,100,512-654-4050,bswhealth.com,,03/16/2021      ,07:17:37        ,-97.72025,30.3933
